source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
1es1727p502,1ES1727p502,2022-10-31_2022-11-06,week,59886.5,2022-10-31,2022-11-06,5.881e-14,5.737e-14,0.05881,0.05737,1e-12,1.14,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-11-07_2022-11-13,week,59893.5,2022-11-07,2022-11-13,0.0,1.974e-14,0.0,0.01974,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-11-14_2022-11-20,week,59900.5,2022-11-14,2022-11-20,6.19e-14,6.224e-14,0.0619,0.06224,1e-12,1.07,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-11-21_2022-11-27,week,59907.5,2022-11-21,2022-11-27,1.1733e-13,5.719e-14,0.11733,0.05719,1e-12,5.33,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-11-28_2022-12-04,week,59914.5,2022-11-28,2022-12-04,7.213e-14,5.807e-14,0.07213,0.05807,1e-12,1.77,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-12-05_2022-12-11,week,59921.5,2022-12-05,2022-12-11,0.0,1.5925e-13,0.0,0.15925,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-12-12_2022-12-18,week,59928.5,2022-12-12,2022-12-18,5.891e-14,5.03e-14,0.05891,0.0503,1e-12,1.81,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-12-19_2022-12-25,week,59935.5,2022-12-19,2022-12-25,6.818e-14,4.727e-14,0.06818,0.04727,1e-12,3.11,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2022-12-26_2023-01-01,week,59942.5,2022-12-26,2023-01-01,2.211e-14,4.939e-14,0.02211,0.04939,1e-12,0.24,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-01-02_2023-01-08,week,59949.5,2023-01-02,2023-01-08,0.0,3.031e-14,0.0,0.03031,1e-12,-0.0,2.6,3.0,1,OK,OK,True
