source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,wcda_n0,wcda_n0_err,N0,N0_err,F0,F0_err,F0_order,TS,fit_status
Mkn421,day,2021-07-09_2021-07-09,59404.5,2021-07-09,2021-07-09,6,2.6,3.0,4.7551e-13,1.439e-13,4.7551e-13,1.439e-13,0.47551,0.1439,1e-12,17.81,OK
Mkn421,day,2021-07-10_2021-07-10,59405.5,2021-07-10,2021-07-10,6,2.6,3.0,3.0112e-13,1.5346e-13,3.0112e-13,1.5346e-13,0.30112,0.15346,1e-12,4.8,OK
Mkn421,day,2021-07-11_2021-07-11,59406.5,2021-07-11,2021-07-11,6,2.6,3.0,7.75e-14,1.2011e-13,7.75e-14,1.2011e-13,0.0775,0.12011,1e-12,0.46,OK
Mkn421,day,2021-07-12_2021-07-12,59407.5,2021-07-12,2021-07-12,6,2.6,3.0,2.3835e-13,1.4091e-13,2.3835e-13,1.4091e-13,0.23835,0.14091,1e-12,3.87,OK
Mkn421,day,2021-07-13_2021-07-13,59408.5,2021-07-13,2021-07-13,6,2.6,3.0,2.7752e-13,1.2884e-13,2.7752e-13,1.2884e-13,0.27752,0.12884,1e-12,7.14,OK
Mkn421,day,2021-07-14_2021-07-14,59409.5,2021-07-14,2021-07-14,6,2.6,3.0,1.4337e-13,1.3091e-13,1.4337e-13,1.3091e-13,0.14337,0.13091,1e-12,1.46,OK
Mkn421,day,2021-07-16_2021-07-16,59411.5,2021-07-16,2021-07-16,5,2.6,3.0,1.2421e-13,1.5841e-13,1.2421e-13,1.5841e-13,0.12421,0.15841,1e-12,0.68,OK
Mkn421,day,2021-07-17_2021-07-17,59412.5,2021-07-17,2021-07-17,6,2.6,3.0,4.6593e-13,1.51e-13,4.6593e-13,1.51e-13,0.46593,0.151,1e-12,14.74,OK
Mkn421,day,2021-07-18_2021-07-18,59413.5,2021-07-18,2021-07-18,6,2.6,3.0,3.4588e-13,1.4023e-13,3.4588e-13,1.4023e-13,0.34588,0.14023,1e-12,12.28,OK
Mkn421,day,2021-07-19_2021-07-19,59414.5,2021-07-19,2021-07-19,6,2.6,3.0,4.5677e-13,1.7668e-13,4.5677e-13,1.7668e-13,0.45677,0.17668,1e-12,8.91,OK
Mkn421,day,2021-07-20_2021-07-20,59415.5,2021-07-20,2021-07-20,6,2.6,3.0,3.2096e-13,1.3286e-13,3.2096e-13,1.3286e-13,0.32096,0.13286,1e-12,8.28,OK
Mkn421,day,2021-07-21_2021-07-21,59416.5,2021-07-21,2021-07-21,6,2.6,3.0,2.248e-13,1.6592e-13,2.248e-13,1.6592e-13,0.2248,0.16592,1e-12,2.14,OK
Mkn421,day,2021-07-22_2021-07-22,59417.5,2021-07-22,2021-07-22,6,2.6,3.0,2.6744e-13,1.4456e-13,2.6744e-13,1.4456e-13,0.26744,0.14456,1e-12,4.74,OK
Mkn421,day,2021-07-23_2021-07-23,59418.5,2021-07-23,2021-07-23,5,2.6,3.0,2.5287e-13,3.0145e-13,2.5287e-13,3.0145e-13,0.25287,0.30145,1e-12,0.84,OK
Mkn421,day,2021-07-24_2021-07-24,59419.5,2021-07-24,2021-07-24,6,2.6,3.0,3.535e-14,9.869e-14,3.535e-14,9.869e-14,0.03535,0.09869,1e-12,0.14,OK
Mkn421,day,2021-07-25_2021-07-25,59420.5,2021-07-25,2021-07-25,4,2.6,3.0,0.0,1.1138e-13,0.0,1.1138e-13,0.0,0.11138,1e-12,-0.0,OK
Mkn421,day,2021-07-27_2021-07-27,59422.5,2021-07-27,2021-07-27,4,2.6,3.0,6.8156e-13,4.3501e-13,6.8156e-13,4.3501e-13,0.68156,0.43501,1e-12,3.31,OK
Mkn421,day,2021-07-30_2021-07-30,59425.5,2021-07-30,2021-07-30,2,2.6,3.0,5.8849e-13,1.561e-13,5.8849e-13,1.561e-13,0.58849,0.1561,1e-12,20.15,OK
Mkn421,day,2021-07-31_2021-07-31,59426.5,2021-07-31,2021-07-31,4,2.6,3.0,7.6059e-13,1.6731e-13,7.6059e-13,1.6731e-13,0.76059,0.16731,1e-12,32.3,OK
Mkn421,day,2021-08-01_2021-08-01,59427.5,2021-08-01,2021-08-01,6,2.6,3.0,3.7765e-13,1.4887e-13,3.7765e-13,1.4887e-13,0.37765,0.14887,1e-12,8.79,OK
Mkn421,day,2021-08-02_2021-08-02,59428.5,2021-08-02,2021-08-02,6,2.6,3.0,2.8244e-13,1.2981e-13,2.8244e-13,1.2981e-13,0.28244,0.12981,1e-12,6.89,OK
Mkn421,day,2021-08-03_2021-08-03,59429.5,2021-08-03,2021-08-03,6,2.6,3.0,2.9131e-13,1.2622e-13,2.9131e-13,1.2622e-13,0.29131,0.12622,1e-12,10.37,OK
Mkn421,day,2021-08-04_2021-08-04,59430.5,2021-08-04,2021-08-04,6,2.6,3.0,3.0082e-13,1.395e-13,3.0082e-13,1.395e-13,0.30082,0.1395,1e-12,6.23,OK
Mkn421,day,2021-08-05_2021-08-05,59431.5,2021-08-05,2021-08-05,6,2.6,3.0,2.0899e-13,1.4088e-13,2.0899e-13,1.4088e-13,0.20899,0.14088,1e-12,2.72,OK
Mkn421,day,2021-08-06_2021-08-06,59432.5,2021-08-06,2021-08-06,4,2.6,3.0,4.8026e-13,1.331e-13,4.8026e-13,1.331e-13,0.48026,0.1331,1e-12,23.94,OK
Mkn421,day,2021-08-07_2021-08-07,59433.5,2021-08-07,2021-08-07,6,2.6,3.0,3.6867e-13,1.4565e-13,3.6867e-13,1.4565e-13,0.36867,0.14565,1e-12,9.5,OK
Mkn421,day,2021-08-08_2021-08-08,59434.5,2021-08-08,2021-08-08,6,2.6,3.0,4.4956e-13,1.4413e-13,4.4956e-13,1.4413e-13,0.44956,0.14413,1e-12,21.34,OK
Mkn421,day,2021-08-09_2021-08-09,59435.5,2021-08-09,2021-08-09,6,2.6,3.0,2.2899e-13,1.2107e-13,2.2899e-13,1.2107e-13,0.22899,0.12107,1e-12,4.57,OK
Mkn421,day,2021-08-10_2021-08-10,59436.5,2021-08-10,2021-08-10,6,2.6,3.0,5.0597e-13,1.5381e-13,5.0597e-13,1.5381e-13,0.50597,0.15381,1e-12,17.86,OK
Mkn421,day,2021-08-11_2021-08-11,59437.5,2021-08-11,2021-08-11,6,2.6,3.0,2.2957e-13,1.49e-13,2.2957e-13,1.49e-13,0.22957,0.149,1e-12,2.9,OK
Mkn421,day,2021-08-12_2021-08-12,59438.5,2021-08-12,2021-08-12,6,2.6,3.0,1.7498e-13,1.3308e-13,1.7498e-13,1.3308e-13,0.17498,0.13308,1e-12,2.0,OK
Mkn421,day,2021-08-13_2021-08-13,59439.5,2021-08-13,2021-08-13,6,2.6,3.0,3.1871e-13,1.495e-13,3.1871e-13,1.495e-13,0.31871,0.1495,1e-12,5.49,OK
Mkn421,day,2021-08-14_2021-08-14,59440.5,2021-08-14,2021-08-14,6,2.6,3.0,4.0195e-13,1.3852e-13,4.0195e-13,1.3852e-13,0.40195,0.13852,1e-12,13.77,OK
Mkn421,day,2021-08-15_2021-08-15,59441.5,2021-08-15,2021-08-15,6,2.6,3.0,3.8766e-13,1.4616e-13,3.8766e-13,1.4616e-13,0.38766,0.14616,1e-12,10.02,OK
Mkn421,day,2021-08-16_2021-08-16,59442.5,2021-08-16,2021-08-16,6,2.6,3.0,6.5226e-13,1.6135e-13,6.5226e-13,1.6135e-13,0.65226,0.16135,1e-12,26.71,OK
Mkn421,day,2021-08-17_2021-08-17,59443.5,2021-08-17,2021-08-17,6,2.6,3.0,8.1316e-13,1.7229e-13,8.1316e-13,1.7229e-13,0.81316,0.17229,1e-12,32.5,OK
Mkn421,day,2021-08-18_2021-08-18,59444.5,2021-08-18,2021-08-18,6,2.6,3.0,7.9222e-13,1.674e-13,7.9222e-13,1.674e-13,0.79222,0.1674,1e-12,36.71,OK
Mkn421,day,2021-08-19_2021-08-19,59445.5,2021-08-19,2021-08-19,6,2.6,3.0,1.59607e-12,1.9491e-13,1.59607e-12,1.9491e-13,1.59607,0.19491,1e-12,112.56,OK
Mkn421,day,2021-08-20_2021-08-20,59446.5,2021-08-20,2021-08-20,6,2.6,3.0,1.8557e-12,2.1538e-13,1.8557e-12,2.1538e-13,1.8557,0.21538,1e-12,143.73,OK
Mkn421,day,2021-08-21_2021-08-21,59447.5,2021-08-21,2021-08-21,6,2.6,3.0,1.38455e-12,1.9328e-13,1.38455e-12,1.9328e-13,1.38455,0.19328,1e-12,95.42,OK
Mkn421,day,2021-08-22_2021-08-22,59448.5,2021-08-22,2021-08-22,6,2.6,3.0,1.83503e-12,2.0916e-13,1.83503e-12,2.0916e-13,1.83503,0.20916,1e-12,139.28,OK
Mkn421,day,2021-08-23_2021-08-23,59449.5,2021-08-23,2021-08-23,5,2.6,3.0,7.4056e-13,2.5552e-13,7.4056e-13,2.5552e-13,0.74056,0.25552,1e-12,15.06,OK
Mkn421,day,2021-08-24_2021-08-24,59450.5,2021-08-24,2021-08-24,6,2.6,3.0,7.3611e-13,1.6205e-13,7.3611e-13,1.6205e-13,0.73611,0.16205,1e-12,29.64,OK
Mkn421,day,2021-08-25_2021-08-25,59451.5,2021-08-25,2021-08-25,6,2.6,3.0,7.1847e-13,1.512e-13,7.1847e-13,1.512e-13,0.71847,0.1512,1e-12,38.78,OK
Mkn421,day,2021-08-26_2021-08-26,59452.5,2021-08-26,2021-08-26,6,2.6,3.0,3.3191e-13,1.3858e-13,3.3191e-13,1.3858e-13,0.33191,0.13858,1e-12,9.56,OK
Mkn421,day,2021-08-27_2021-08-27,59453.5,2021-08-27,2021-08-27,6,2.6,3.0,5.5009e-13,1.5264e-13,5.5009e-13,1.5264e-13,0.55009,0.15264,1e-12,19.35,OK
Mkn421,day,2021-08-28_2021-08-28,59454.5,2021-08-28,2021-08-28,6,2.6,3.0,5.6183e-13,1.7188e-13,5.6183e-13,1.7188e-13,0.56183,0.17188,1e-12,14.47,OK
Mkn421,day,2021-08-29_2021-08-29,59455.5,2021-08-29,2021-08-29,6,2.6,3.0,5.8989e-13,1.6564e-13,5.8989e-13,1.6564e-13,0.58989,0.16564,1e-12,16.4,OK
Mkn421,day,2021-08-30_2021-08-30,59456.5,2021-08-30,2021-08-30,6,2.6,3.0,3.1682e-13,1.5218e-13,3.1682e-13,1.5218e-13,0.31682,0.15218,1e-12,5.92,OK
Mkn421,day,2021-08-31_2021-08-31,59457.5,2021-08-31,2021-08-31,6,2.6,3.0,7.7096e-13,1.679e-13,7.7096e-13,1.679e-13,0.77096,0.1679,1e-12,31.67,OK
Mkn421,day,2021-09-01_2021-09-01,59458.5,2021-09-01,2021-09-01,6,2.6,3.0,3.0545e-13,1.3533e-13,3.0545e-13,1.3533e-13,0.30545,0.13533,1e-12,6.91,OK
Mkn421,day,2021-09-02_2021-09-02,59459.5,2021-09-02,2021-09-02,6,2.6,3.0,4.031e-13,1.5683e-13,4.031e-13,1.5683e-13,0.4031,0.15683,1e-12,8.89,OK
Mkn421,day,2021-09-03_2021-09-03,59460.5,2021-09-03,2021-09-03,6,2.6,3.0,1.09768e-12,1.738e-13,1.09768e-12,1.738e-13,1.09768,0.1738,1e-12,64.62,OK
Mkn421,day,2021-09-04_2021-09-04,59461.5,2021-09-04,2021-09-04,6,2.6,3.0,1.13991e-12,1.8731e-13,1.13991e-12,1.8731e-13,1.13991,0.18731,1e-12,57.09,OK
Mkn421,day,2021-09-05_2021-09-05,59462.5,2021-09-05,2021-09-05,6,2.6,3.0,1.09971e-12,1.8006e-13,1.09971e-12,1.8006e-13,1.09971,0.18006,1e-12,58.99,OK
Mkn421,day,2021-09-06_2021-09-06,59463.5,2021-09-06,2021-09-06,6,2.6,3.0,5.9599e-13,1.5152e-13,5.9599e-13,1.5152e-13,0.59599,0.15152,1e-12,22.45,OK
Mkn421,day,2021-09-07_2021-09-07,59464.5,2021-09-07,2021-09-07,6,2.6,3.0,6.2713e-13,1.5275e-13,6.2713e-13,1.5275e-13,0.62713,0.15275,1e-12,29.11,OK
Mkn421,day,2021-09-08_2021-09-08,59465.5,2021-09-08,2021-09-08,6,2.6,3.0,7.6802e-13,1.6478e-13,7.6802e-13,1.6478e-13,0.76802,0.16478,1e-12,34.95,OK
Mkn421,day,2021-09-09_2021-09-09,59466.5,2021-09-09,2021-09-09,6,2.6,3.0,5.3075e-13,1.4894e-13,5.3075e-13,1.4894e-13,0.53075,0.14894,1e-12,21.19,OK
Mkn421,day,2021-09-10_2021-09-10,59467.5,2021-09-10,2021-09-10,6,2.6,3.0,2.7918e-13,2.0664e-13,2.7918e-13,2.0664e-13,0.27918,0.20664,1e-12,2.33,OK
Mkn421,day,2021-09-11_2021-09-11,59468.5,2021-09-11,2021-09-11,6,2.6,3.0,1.2003e-13,1.1357e-13,1.2003e-13,1.1357e-13,0.12003,0.11357,1e-12,1.84,OK
Mkn421,day,2021-09-12_2021-09-12,59469.5,2021-09-12,2021-09-12,6,2.6,3.0,2.3732e-13,1.4044e-13,2.3732e-13,1.4044e-13,0.23732,0.14044,1e-12,3.46,OK
Mkn421,day,2021-09-15_2021-09-15,59472.5,2021-09-15,2021-09-15,6,2.6,3.0,1.82461e-12,1.9356e-13,1.82461e-12,1.9356e-13,1.82461,0.19356,1e-12,165.77,OK
Mkn421,day,2021-09-16_2021-09-16,59473.5,2021-09-16,2021-09-16,5,2.6,3.0,7.6932e-13,2.4222e-13,7.6932e-13,2.4222e-13,0.76932,0.24222,1e-12,14.55,OK
Mkn421,day,2021-09-17_2021-09-17,59474.5,2021-09-17,2021-09-17,5,2.6,3.0,1.03686e-12,4.0415e-13,1.03686e-12,4.0415e-13,1.03686,0.40415,1e-12,12.48,OK
Mkn421,day,2021-09-18_2021-09-18,59475.5,2021-09-18,2021-09-18,6,2.6,3.0,1.41662e-12,2.2246e-13,1.41662e-12,2.2246e-13,1.41662,0.22246,1e-12,65.61,OK
Mkn421,day,2021-09-19_2021-09-19,59476.5,2021-09-19,2021-09-19,6,2.6,3.0,1.11145e-12,1.7491e-13,1.11145e-12,1.7491e-13,1.11145,0.17491,1e-12,66.86,OK
Mkn421,day,2021-09-21_2021-09-21,59478.5,2021-09-21,2021-09-21,6,2.6,3.0,5.9207e-13,3.3608e-13,5.9207e-13,3.3608e-13,0.59207,0.33608,1e-12,3.83,OK
Mkn421,day,2021-09-22_2021-09-22,59479.5,2021-09-22,2021-09-22,6,2.6,3.0,7.6573e-13,1.7462e-13,7.6573e-13,1.7462e-13,0.76573,0.17462,1e-12,30.69,OK
Mkn421,day,2021-09-25_2021-09-25,59482.5,2021-09-25,2021-09-25,6,2.6,3.0,7.4265e-13,1.5219e-13,7.4265e-13,1.5219e-13,0.74265,0.15219,1e-12,37.08,OK
Mkn421,day,2021-09-26_2021-09-26,59483.5,2021-09-26,2021-09-26,6,2.6,3.0,8.3703e-13,1.8084e-13,8.3703e-13,1.8084e-13,0.83703,0.18084,1e-12,30.9,OK
Mkn421,day,2021-09-27_2021-09-27,59484.5,2021-09-27,2021-09-27,5,2.6,3.0,7.6212e-13,1.5253e-13,7.6212e-13,1.5253e-13,0.76212,0.15253,1e-12,49.7,OK
Mkn421,day,2021-09-28_2021-09-28,59485.5,2021-09-28,2021-09-28,6,2.6,3.0,1.9273e-13,1.2737e-13,1.9273e-13,1.2737e-13,0.19273,0.12737,1e-12,3.0,OK
Mkn421,day,2021-09-29_2021-09-29,59486.5,2021-09-29,2021-09-29,6,2.6,3.0,5.0537e-13,1.5956e-13,5.0537e-13,1.5956e-13,0.50537,0.15956,1e-12,12.97,OK
Mkn421,day,2021-09-30_2021-09-30,59487.5,2021-09-30,2021-09-30,6,2.6,3.0,4.582e-13,1.3978e-13,4.582e-13,1.3978e-13,0.4582,0.13978,1e-12,16.15,OK
Mkn421,day,2021-10-01_2021-10-01,59488.5,2021-10-01,2021-10-01,6,2.6,3.0,9.3546e-13,1.9524e-13,9.3546e-13,1.9524e-13,0.93546,0.19524,1e-12,34.89,OK
Mkn421,day,2021-10-02_2021-10-02,59489.5,2021-10-02,2021-10-02,6,2.6,3.0,1.34014e-12,1.8196e-13,1.34014e-12,1.8196e-13,1.34014,0.18196,1e-12,96.77,OK
Mkn421,day,2021-10-03_2021-10-03,59490.5,2021-10-03,2021-10-03,6,2.6,3.0,2.6328e-13,1.5764e-13,2.6328e-13,1.5764e-13,0.26328,0.15764,1e-12,3.9,OK
Mkn421,day,2021-10-04_2021-10-04,59491.5,2021-10-04,2021-10-04,5,2.6,3.0,3.2714e-13,1.5869e-13,3.2714e-13,1.5869e-13,0.32714,0.15869,1e-12,5.58,OK
Mkn421,day,2021-10-05_2021-10-05,59492.5,2021-10-05,2021-10-05,6,2.6,3.0,8.3952e-13,1.578e-13,8.3952e-13,1.578e-13,0.83952,0.1578,1e-12,53.33,OK
Mkn421,day,2021-10-06_2021-10-06,59493.5,2021-10-06,2021-10-06,6,2.6,3.0,7.7968e-13,1.6411e-13,7.7968e-13,1.6411e-13,0.77968,0.16411,1e-12,37.12,OK
Mkn421,day,2021-10-07_2021-10-07,59494.5,2021-10-07,2021-10-07,6,2.6,3.0,5.5711e-13,1.5739e-13,5.5711e-13,1.5739e-13,0.55711,0.15739,1e-12,17.39,OK
Mkn421,day,2021-10-08_2021-10-08,59495.5,2021-10-08,2021-10-08,4,2.6,3.0,2.6981e-13,1.391e-13,2.6981e-13,1.391e-13,0.26981,0.1391,1e-12,6.69,OK
Mkn421,day,2021-10-09_2021-10-09,59496.5,2021-10-09,2021-10-09,5,2.6,3.0,4.8774e-13,2.147e-13,4.8774e-13,2.147e-13,0.48774,0.2147,1e-12,9.33,OK
Mkn421,day,2021-10-10_2021-10-10,59497.5,2021-10-10,2021-10-10,6,2.6,3.0,1.6719e-13,1.2523e-13,1.6719e-13,1.2523e-13,0.16719,0.12523,1e-12,2.56,OK
Mkn421,day,2021-10-11_2021-10-11,59498.5,2021-10-11,2021-10-11,6,2.6,3.0,3.8e-15,7.8914e-13,3.8e-15,7.8914e-13,0.0038,0.78914,1e-12,0.0,OK
Mkn421,day,2021-10-12_2021-10-12,59499.5,2021-10-12,2021-10-12,6,2.6,3.0,1.4887e-13,1.3495e-13,1.4887e-13,1.3495e-13,0.14887,0.13495,1e-12,1.43,OK
Mkn421,day,2021-10-13_2021-10-13,59500.5,2021-10-13,2021-10-13,6,2.6,3.0,6.119e-14,1.3516e-13,6.119e-14,1.3516e-13,0.06119,0.13516,1e-12,0.22,OK
Mkn421,day,2021-10-14_2021-10-14,59501.5,2021-10-14,2021-10-14,6,2.6,3.0,1.0489e-13,1.286e-13,1.0489e-13,1.286e-13,0.10489,0.1286,1e-12,0.75,OK
Mkn421,day,2021-10-15_2021-10-15,59502.5,2021-10-15,2021-10-15,6,2.6,3.0,3.7568e-13,1.4547e-13,3.7568e-13,1.4547e-13,0.37568,0.14547,1e-12,12.45,OK
Mkn421,day,2021-10-17_2021-10-17,59504.5,2021-10-17,2021-10-17,6,2.6,3.0,7.5968e-13,1.6889e-13,7.5968e-13,1.6889e-13,0.75968,0.16889,1e-12,30.58,OK
Mkn421,day,2021-10-18_2021-10-18,59505.5,2021-10-18,2021-10-18,6,2.6,3.0,6.799e-14,2.2722e-13,6.799e-14,2.2722e-13,0.06799,0.22722,1e-12,0.09,OK
Mkn421,day,2021-10-19_2021-10-19,59506.5,2021-10-19,2021-10-19,6,2.6,3.0,2.062e-13,1.4491e-13,2.062e-13,1.4491e-13,0.2062,0.14491,1e-12,2.44,OK
Mkn421,day,2021-10-20_2021-10-20,59507.5,2021-10-20,2021-10-20,6,2.6,3.0,4.024e-13,1.6102e-13,4.024e-13,1.6102e-13,0.4024,0.16102,1e-12,9.03,OK
Mkn421,day,2021-10-21_2021-10-21,59508.5,2021-10-21,2021-10-21,6,2.6,3.0,1.10722e-12,1.8e-13,1.10722e-12,1.8e-13,1.10722,0.18,1e-12,59.78,OK
Mkn421,day,2021-10-22_2021-10-22,59509.5,2021-10-22,2021-10-22,6,2.6,3.0,6.1961e-13,1.6698e-13,6.1961e-13,1.6698e-13,0.61961,0.16698,1e-12,18.19,OK
Mkn421,day,2021-10-23_2021-10-23,59510.5,2021-10-23,2021-10-23,6,2.6,3.0,7.0971e-13,1.5507e-13,7.0971e-13,1.5507e-13,0.70971,0.15507,1e-12,39.48,OK
Mkn421,day,2021-10-24_2021-10-24,59511.5,2021-10-24,2021-10-24,6,2.6,3.0,6.7505e-13,1.6004e-13,6.7505e-13,1.6004e-13,0.67505,0.16004,1e-12,29.65,OK
Mkn421,day,2021-10-25_2021-10-25,59512.5,2021-10-25,2021-10-25,6,2.6,3.0,7.9015e-13,1.609e-13,7.9015e-13,1.609e-13,0.79015,0.1609,1e-12,38.55,OK
Mkn421,day,2021-10-26_2021-10-26,59513.5,2021-10-26,2021-10-26,6,2.6,3.0,2.8229e-13,1.3743e-13,2.8229e-13,1.3743e-13,0.28229,0.13743,1e-12,5.3,OK
Mkn421,day,2021-10-27_2021-10-27,59514.5,2021-10-27,2021-10-27,6,2.6,3.0,5.6642e-13,1.4958e-13,5.6642e-13,1.4958e-13,0.56642,0.14958,1e-12,26.21,OK
Mkn421,day,2021-10-28_2021-10-28,59515.5,2021-10-28,2021-10-28,6,2.6,3.0,9.1773e-13,1.7435e-13,9.1773e-13,1.7435e-13,0.91773,0.17435,1e-12,41.2,OK
Mkn421,day,2021-10-29_2021-10-29,59516.5,2021-10-29,2021-10-29,6,2.6,3.0,4.6525e-13,1.47e-13,4.6525e-13,1.47e-13,0.46525,0.147,1e-12,14.67,OK
Mkn421,day,2021-10-30_2021-10-30,59517.5,2021-10-30,2021-10-30,6,2.6,3.0,7.5682e-13,1.6112e-13,7.5682e-13,1.6112e-13,0.75682,0.16112,1e-12,33.54,OK
Mkn421,day,2021-10-31_2021-10-31,59518.5,2021-10-31,2021-10-31,6,2.6,3.0,3.9932e-13,1.5666e-13,3.9932e-13,1.5666e-13,0.39932,0.15666,1e-12,8.36,OK
Mkn421,day,2021-11-01_2021-11-01,59519.5,2021-11-01,2021-11-01,6,2.6,3.0,1.4469e-13,1.4621e-13,1.4469e-13,1.4621e-13,0.14469,0.14621,1e-12,1.1,OK
Mkn421,day,2021-11-02_2021-11-02,59520.5,2021-11-02,2021-11-02,5,2.6,3.0,9.9293e-13,2.8307e-13,9.9293e-13,2.8307e-13,0.99293,0.28307,1e-12,18.65,OK
Mkn421,day,2021-11-03_2021-11-03,59521.5,2021-11-03,2021-11-03,6,2.6,3.0,5.305e-14,1.2172e-13,5.305e-14,1.2172e-13,0.05305,0.12172,1e-12,0.2,OK
Mkn421,day,2021-11-04_2021-11-04,59522.5,2021-11-04,2021-11-04,6,2.6,3.0,2.037e-13,1.5367e-13,2.037e-13,1.5367e-13,0.2037,0.15367,1e-12,1.97,OK
Mkn421,day,2021-11-05_2021-11-05,59523.5,2021-11-05,2021-11-05,6,2.6,3.0,3.4209e-13,1.4684e-13,3.4209e-13,1.4684e-13,0.34209,0.14684,1e-12,7.03,OK
Mkn421,day,2021-11-06_2021-11-06,59524.5,2021-11-06,2021-11-06,6,2.6,3.0,1.9102e-13,1.2439e-13,1.9102e-13,1.2439e-13,0.19102,0.12439,1e-12,3.38,OK
Mkn421,day,2021-11-07_2021-11-07,59525.5,2021-11-07,2021-11-07,6,2.6,3.0,1.5993e-13,1.3681e-13,1.5993e-13,1.3681e-13,0.15993,0.13681,1e-12,1.58,OK
Mkn421,day,2021-11-08_2021-11-08,59526.5,2021-11-08,2021-11-08,6,2.6,3.0,6.696e-14,1.1867e-13,6.696e-14,1.1867e-13,0.06696,0.11867,1e-12,0.35,OK
Mkn421,day,2021-11-09_2021-11-09,59527.5,2021-11-09,2021-11-09,5,2.6,3.0,3.2707e-13,3.8449e-13,3.2707e-13,3.8449e-13,0.32707,0.38449,1e-12,0.79,OK
Mkn421,day,2021-11-10_2021-11-10,59528.5,2021-11-10,2021-11-10,6,2.6,3.0,3.0561e-13,1.2626e-13,3.0561e-13,1.2626e-13,0.30561,0.12626,1e-12,11.2,OK
Mkn421,day,2021-11-11_2021-11-11,59529.5,2021-11-11,2021-11-11,6,2.6,3.0,4.9445e-13,1.6028e-13,4.9445e-13,1.6028e-13,0.49445,0.16028,1e-12,12.7,OK
Mkn421,day,2021-11-12_2021-11-12,59530.5,2021-11-12,2021-11-12,6,2.6,3.0,3.4666e-13,1.4163e-13,3.4666e-13,1.4163e-13,0.34666,0.14163,1e-12,8.34,OK
Mkn421,day,2021-11-13_2021-11-13,59531.5,2021-11-13,2021-11-13,6,2.6,3.0,4.4266e-13,1.5695e-13,4.4266e-13,1.5695e-13,0.44266,0.15695,1e-12,11.03,OK
Mkn421,day,2021-11-14_2021-11-14,59532.5,2021-11-14,2021-11-14,6,2.6,3.0,2.7801e-13,1.4051e-13,2.7801e-13,1.4051e-13,0.27801,0.14051,1e-12,4.93,OK
Mkn421,day,2021-11-15_2021-11-15,59533.5,2021-11-15,2021-11-15,6,2.6,3.0,4.4402e-13,1.4779e-13,4.4402e-13,1.4779e-13,0.44402,0.14779,1e-12,12.91,OK
Mkn421,day,2021-11-16_2021-11-16,59534.5,2021-11-16,2021-11-16,6,2.6,3.0,0.0,6.778e-14,0.0,6.778e-14,0.0,0.06778,1e-12,-0.0,OK
Mkn421,day,2021-11-17_2021-11-17,59535.5,2021-11-17,2021-11-17,6,2.6,3.0,4.085e-14,1.2922e-13,4.085e-14,1.2922e-13,0.04085,0.12922,1e-12,0.1,OK
Mkn421,day,2021-11-18_2021-11-18,59536.5,2021-11-18,2021-11-18,6,2.6,3.0,1.9498e-13,1.2102e-13,1.9498e-13,1.2102e-13,0.19498,0.12102,1e-12,3.42,OK
Mkn421,day,2021-11-19_2021-11-19,59537.5,2021-11-19,2021-11-19,6,2.6,3.0,2.0891e-13,1.5151e-13,2.0891e-13,1.5151e-13,0.20891,0.15151,1e-12,2.16,OK
Mkn421,day,2021-11-20_2021-11-20,59538.5,2021-11-20,2021-11-20,6,2.6,3.0,2.3849e-13,1.5052e-13,2.3849e-13,1.5052e-13,0.23849,0.15052,1e-12,3.01,OK
Mkn421,day,2021-11-21_2021-11-21,59539.5,2021-11-21,2021-11-21,6,2.6,3.0,5.641e-14,1.204e-13,5.641e-14,1.204e-13,0.05641,0.1204,1e-12,0.24,OK
Mkn421,day,2021-11-22_2021-11-22,59540.5,2021-11-22,2021-11-22,6,2.6,3.0,2.3499e-13,1.6101e-13,2.3499e-13,1.6101e-13,0.23499,0.16101,1e-12,2.37,OK
Mkn421,day,2021-11-23_2021-11-23,59541.5,2021-11-23,2021-11-23,6,2.6,3.0,1.5664e-13,1.4272e-13,1.5664e-13,1.4272e-13,0.15664,0.14272,1e-12,1.35,OK
Mkn421,day,2021-11-24_2021-11-24,59542.5,2021-11-24,2021-11-24,6,2.6,3.0,2.6067e-13,1.4501e-13,2.6067e-13,1.4501e-13,0.26067,0.14501,1e-12,4.17,OK
Mkn421,day,2021-11-25_2021-11-25,59543.5,2021-11-25,2021-11-25,6,2.6,3.0,2.7617e-13,1.4194e-13,2.7617e-13,1.4194e-13,0.27617,0.14194,1e-12,4.86,OK
Mkn421,day,2021-11-26_2021-11-26,59544.5,2021-11-26,2021-11-26,6,2.6,3.0,5.3547e-13,1.5588e-13,5.3547e-13,1.5588e-13,0.53547,0.15588,1e-12,17.07,OK
Mkn421,day,2021-11-27_2021-11-27,59545.5,2021-11-27,2021-11-27,6,2.6,3.0,1.7133e-13,1.0459e-13,1.7133e-13,1.0459e-13,0.17133,0.10459,1e-12,4.02,OK
Mkn421,day,2021-11-28_2021-11-28,59546.5,2021-11-28,2021-11-28,6,2.6,3.0,4.5989e-13,1.6078e-13,4.5989e-13,1.6078e-13,0.45989,0.16078,1e-12,10.62,OK
