source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
mkn421,Mkn421,2023-01-30_2023-02-05,week,59977.5,2023-01-30,2023-02-05,1.47459e-12,7.334e-14,1.47459,0.07334,1e-12,650.62,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-02-06_2023-02-12,week,59984.5,2023-02-06,2023-02-12,2.20606e-12,7.974e-14,2.20606,0.07974,1e-12,1400.9,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-02-13_2023-02-19,week,59991.5,2023-02-13,2023-02-19,1.36916e-12,7.099e-14,1.36916,0.07099,1e-12,631.42,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-02-20_2023-02-26,week,59998.5,2023-02-20,2023-02-26,6.0422e-13,6.284e-14,0.60422,0.06284,1e-12,127.37,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-02-27_2023-03-05,week,60005.5,2023-02-27,2023-03-05,4.9766e-13,5.913e-14,0.49766,0.05913,1e-12,98.06,2.6,3.0,36,OK,OK,True
mkn421,Mkn421,2023-03-06_2023-03-12,week,60012.5,2023-03-06,2023-03-12,5.4198e-13,6.007e-14,0.54198,0.06007,1e-12,123.2,2.6,3.0,40,OK,OK,True
mkn421,Mkn421,2023-03-13_2023-03-19,week,60019.5,2023-03-13,2023-03-19,6.9345e-13,6.307e-14,0.69345,0.06307,1e-12,179.32,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-03-20_2023-03-26,week,60026.5,2023-03-20,2023-03-26,9.2177e-13,6.675e-14,0.92177,0.06675,1e-12,288.16,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-03-27_2023-04-02,week,60033.5,2023-03-27,2023-04-02,1.03591e-12,6.734e-14,1.03591,0.06734,1e-12,373.79,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-04-03_2023-04-09,week,60040.5,2023-04-03,2023-04-09,1.74189e-12,7.516e-14,1.74189,0.07516,1e-12,920.91,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-04-10_2023-04-16,week,60047.5,2023-04-10,2023-04-16,1.43636e-12,7.165e-14,1.43636,0.07165,1e-12,672.52,2.6,3.0,40,OK,OK,True
mkn421,Mkn421,2023-04-17_2023-04-23,week,60054.5,2023-04-17,2023-04-23,3.59103e-12,8.768e-14,3.59103,0.08768,1e-12,3416.44,2.6,3.0,34,OK,OK,True
mkn421,Mkn421,2023-04-24_2023-04-30,week,60061.5,2023-04-24,2023-04-30,1.41569e-12,7.586e-14,1.41569,0.07586,1e-12,577.6,2.6,3.0,38,OK,OK,True
mkn421,Mkn421,2023-05-01_2023-05-07,week,60068.5,2023-05-01,2023-05-07,1.68008e-12,7.349e-14,1.68008,0.07349,1e-12,938.91,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-05-08_2023-05-14,week,60075.5,2023-05-08,2023-05-14,2.75254e-12,8.246e-14,2.75254,0.08246,1e-12,2193.45,2.6,3.0,41,OK,OK,True
mkn421,Mkn421,2023-05-15_2023-05-21,week,60082.5,2023-05-15,2023-05-21,1.72098e-12,7.564e-14,1.72098,0.07564,1e-12,904.61,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-05-22_2023-05-28,week,60089.5,2023-05-22,2023-05-28,2.33254e-12,7.784e-14,2.33254,0.07784,1e-12,1775.16,2.6,3.0,41,OK,OK,True
mkn421,Mkn421,2023-05-29_2023-06-04,week,60096.5,2023-05-29,2023-06-04,8.3023e-13,6.323e-14,0.83023,0.06323,1e-12,276.37,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-06-05_2023-06-11,week,60103.5,2023-06-05,2023-06-11,6.9639e-13,6.025e-14,0.69639,0.06025,1e-12,216.49,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-06-12_2023-06-18,week,60110.5,2023-06-12,2023-06-18,6.2575e-13,6.031e-14,0.62575,0.06031,1e-12,166.86,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-06-19_2023-06-25,week,60117.5,2023-06-19,2023-06-25,1.67897e-12,7.214e-14,1.67897,0.07214,1e-12,1001.24,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-06-26_2023-07-02,week,60124.5,2023-06-26,2023-07-02,1.7448e-12,7.283e-14,1.7448,0.07283,1e-12,1072.12,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-07-03_2023-07-09,week,60131.5,2023-07-03,2023-07-09,3.1056e-13,5.435e-14,0.31056,0.05435,1e-12,44.06,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-07-10_2023-07-16,week,60138.5,2023-07-10,2023-07-16,1.11672e-12,6.567e-14,1.11672,0.06567,1e-12,496.68,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-07-17_2023-07-23,week,60145.5,2023-07-17,2023-07-23,1.2252e-12,6.698e-14,1.2252,0.06698,1e-12,586.23,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-07-24_2023-07-30,week,60152.5,2023-07-24,2023-07-30,8.8685e-13,6.781e-14,0.88685,0.06781,1e-12,280.17,2.6,3.0,37,OK,OK,True
