# ra : 166.114
# dec : 38.209
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2025-03-03_2025-03-09,60740.16678495379,"[43244.0, 5153.0, 543.0, 37.0, 8.0, 1.0, 0.0]","[43237.539279333934, 5039.265089448818, 512.5273558088111, 34.33044529501955, 7.700412260260573, 0.6631111931609752, 0.2910146263194205]","[77949030.90603924, 9081231.573741559, 923608.8295783198, 61928.64403759329, 13907.380990545977, 1164.1242765083693, 547.3589839765647]",203826.0
2025-03-10_2025-03-16,60747.16538379627,"[42587.0, 5199.0, 592.0, 44.0, 10.0, 2.0, 0.0]","[42224.8531475395, 4905.257945539051, 498.8496295133549, 32.00651273556929, 7.682314859249898, 0.646277698320157, 0.22324310805578387]","[76037135.01431067, 8830321.349716347, 897429.3178528359, 57522.004008535274, 13804.751487150823, 1180.4941675192247, 407.64452340629356]",203476.5
2025-03-17_2025-03-23,60754.1653758104,"[40048.0, 4673.0, 525.0, 43.0, 17.0, 0.0, 1.0]","[39726.879800840026, 4584.087618383828, 458.0139424317913, 30.095843773153476, 6.9449822093195746, 0.5763533190110322, 0.22041105806809583]","[71753130.47590312, 8277563.618650437, 826648.1173965469, 54214.02907452616, 12596.163599739635, 1042.2708805315026, 406.37773209229965]",204193.7
2025-03-24_2025-03-30,60761.16694155085,"[41696.0, 4917.0, 519.0, 41.0, 10.0, 1.0, 1.0]","[41260.17416009754, 4782.7563016409895, 478.78820270264146, 31.023092946731236, 7.077234079049749, 0.6062858038255708, 0.21573108695018833]","[74642543.78213441, 8646847.682092564, 864633.3037387586, 56123.42028988926, 12739.830052681307, 1107.2845233287308, 388.7628596203232]",203990.4
2025-03-31_2025-04-06,60768.16668958319,"[42423.0, 5153.0, 588.0, 36.0, 11.0, 1.0, 0.0]","[42199.07333008825, 4946.497116866886, 499.0908380405021, 32.86828829865285, 7.992703067125079, 0.5861496761927395, 0.30981416216673363]","[76231722.67712113, 8928514.400328916, 899974.9739847024, 59084.408966755655, 14423.092276256431, 1072.932824080832, 519.4966535904218]",203723.6
2025-04-07_2025-04-13,60775.16688576368,"[42574.0, 5093.0, 565.0, 41.0, 9.0, 1.0, 0.0]","[42015.868057356056, 4897.582928732622, 494.476494965401, 31.899495164394335, 7.212899115699049, 0.5363049819647953, 0.24139187645589477]","[75775089.47923298, 8829714.416446727, 890634.1345100042, 57538.11802355102, 12942.805281763449, 955.3202980654338, 431.2604154591202]",203593.7
2025-04-14_2025-04-20,60782.16670243074,"[42714.0, 5111.0, 600.0, 40.0, 10.0, 2.0, 0.0]","[42348.86562012946, 4911.726763972621, 503.03172597382405, 33.76904721910424, 7.892797381748151, 0.6921124030381758, 0.2583264309131504]","[74979293.1992852, 8693997.19609172, 889942.9845856244, 59797.62900615009, 13971.613326743523, 1222.2034994866412, 458.17477833941376]",202151.1
2025-04-21_2025-04-27,60789.16674895826,"[42648.0, 5025.0, 559.0, 47.0, 10.0, 2.0, 0.0]","[42150.060351446926, 4900.077458387702, 497.72270876036794, 32.907851621856004, 7.644150770794031, 0.6507077699331014, 0.22603719802882716]","[75928756.05837892, 8821073.692253996, 895160.5164821793, 59023.54426060606, 13732.43838397018, 1157.8496362346398, 425.93317655596275]",203832.8
2025-04-28_2025-05-04,60796.16692835648,"[41514.0, 5006.0, 608.0, 51.0, 17.0, 0.0, 0.0]","[40946.565591345374, 4780.706756326911, 480.15348838023823, 31.785891046967848, 7.343489809468499, 0.5399855147771903, 0.2543482416492357]","[73717781.0276224, 8603207.21538995, 865266.7935284743, 57309.70100829772, 13262.546200729152, 1011.3927961587019, 451.0299850570773]",203660.4
2025-05-05_2025-05-11,60803.166794328245,"[41810.0, 5073.0, 615.0, 52.0, 15.0, 0.0, 0.0]","[41582.33412344873, 4856.3491872408595, 487.1623201797889, 31.052060900182695, 7.589933161528211, 0.4959444157394486, 0.24463287976832898]","[74638988.74826273, 8715763.869771322, 875275.2303362262, 55702.68600748947, 13642.99398612449, 938.5866771624186, 454.3370944123702]",203822.2
2025-05-12_2025-05-18,60810.1667353005,"[41196.0, 4904.0, 556.0, 32.0, 12.0, 1.0, 0.0]","[41403.088359401554, 4832.512223150844, 484.16569506502833, 30.92471900183983, 7.677073576561405, 0.5316997532638664, 0.235150232217534]","[74256864.15592882, 8667890.485776711, 868526.0036950314, 55687.745457650715, 13705.247008519042, 984.2193028382704, 409.3236668344365]",203682.2
2025-05-19_2025-05-25,60817.16703796223,"[39830.0, 4644.0, 491.0, 32.0, 5.0, 1.0, 0.0]","[39545.238898182004, 4561.563143496666, 454.75574827929256, 29.016178738357716, 6.781472038651744, 0.5402867428344629, 0.2679844009836065]","[64273944.15345579, 7430510.330101569, 742373.6628125535, 47337.766890452986, 11175.304004011552, 875.5000537827624, 432.0442460413995]",186076.7
2025-05-26_2025-06-01,60824.1669177088,"[35513.0, 4241.0, 458.0, 31.0, 5.0, 0.0, 0.0]","[35250.89216144307, 4039.924001647234, 394.93746550736137, 24.4495833234512, 5.566406620937231, 0.4646643044306309, 0.19396710705871015]","[53449320.92729626, 6144165.612842594, 600490.1649323137, 37156.37094256233, 8356.414868222419, 717.0959341246139, 321.1589056535987]",159087.5
2025-06-02_2025-06-08,60831.16679965261,"[42728.0, 5049.0, 538.0, 48.0, 15.0, 2.0, 0.0]","[42102.90547313877, 4876.981203433819, 481.64628917639146, 29.79557725940122, 6.956284310039656, 0.568872182709011, 0.2516353284300089]","[75553207.0407341, 8759569.313567476, 867801.2107818511, 54008.33115410914, 12595.370070666919, 1072.2223147418056, 447.32751208175415]",202077.6
2025-06-09_2025-06-15,60838.166817592544,"[40195.0, 4771.0, 511.0, 42.0, 10.0, 0.0, 0.0]","[39899.194991678065, 4594.996202202837, 455.1673008346964, 29.602123605193185, 6.832016959523127, 0.572743588978903, 0.28460731227546054]","[69599137.40350838, 8032142.466508078, 797174.2171549107, 52166.945477084926, 12027.90570657398, 1029.217623036882, 497.7273282606598]",193873.8
2025-06-16_2025-06-22,60845.16692986109,"[41293.0, 4871.0, 538.0, 45.0, 20.0, 5.0, 0.0]","[40960.64389353966, 4688.313957234267, 453.8328388395782, 28.500114277997557, 6.068150418972666, 0.5057189838209095, 0.2508250302809272]","[73384936.84290667, 8410222.372195363, 817340.7120490995, 51532.87122200427, 11001.368010922204, 939.5931191475651, 401.067051970756]",201355.0
2025-06-23_2025-06-29,60852.16665104171,"[41786.0, 4801.0, 477.0, 44.0, 7.0, 1.0, 0.0]","[41234.676372988666, 4664.950411419624, 454.7972721347742, 28.33799306949157, 6.772253251517705, 0.518449427906664, 0.21110523399976427]","[72011372.21987602, 8143732.764507585, 794440.3152380541, 49570.241253800654, 11880.094417517621, 917.889302332405, 375.8272973755081]",201652.2
2025-06-30_2025-07-06,60859.166566782456,"[41316.0, 4717.0, 511.0, 31.0, 11.0, 1.0, 1.0]","[40827.06639377139, 4578.882557829807, 440.3688649997732, 26.943332470947283, 6.44553441509522, 0.5625814474976576, 0.243626536776535]","[72920421.06080449, 8187726.409165742, 790117.4106100668, 48600.29754069153, 11626.206570237415, 1003.1067307095619, 449.49386892444056]",202032.4
2025-07-07_2025-07-13,60866.166639236166,"[40560.0, 4808.0, 513.0, 50.0, 8.0, 0.0, 0.0]","[40024.176345602355, 4447.184425136675, 423.7885862361463, 26.125882055251456, 6.152675855413676, 0.3859813851744176, 0.20811992725406564]","[71453565.3388545, 7948171.140190672, 759252.9565702968, 46899.29352141236, 11034.99272254799, 730.9828764194415, 351.4863392636206]",202029.9
2025-07-14_2025-07-20,60873.16703865799,"[39551.0, 4359.0, 468.0, 24.0, 6.0, 1.0, 0.0]","[39412.95841929893, 4311.203391101723, 406.5715793267968, 24.630686601725525, 5.475564158939998, 0.4535930988383059, 0.1925048497293324]","[70375602.65942754, 7708631.951190367, 727640.9720584943, 44199.64328926361, 9863.884396173877, 787.4172743034655, 339.87226096967385]",201836.6
2025-07-21_2025-07-27,60880.16672905084,"[22820.0, 2596.0, 261.0, 23.0, 6.0, 0.0, 0.0]","[22622.275215077505, 2507.3695001907645, 239.7568693589124, 14.991909771346215, 3.3932379938214603, 0.26819624169663353, 0.12681604394630314]","[34386378.335236855, 3804183.8246359504, 363617.1447717979, 22607.67100727994, 5247.680770690607, 419.38046831801773, 175.4995191698456]",112720.6
2025-07-28_2025-08-03,60887.16680451378,"[36358.0, 4224.0, 476.0, 41.0, 9.0, 1.0, 0.0]","[35845.429111651276, 3902.5022358518654, 364.0400921085633, 22.470465779360033, 5.02224531858665, 0.329180616151173, 0.133444700938913]","[58765881.44715953, 6425769.420779368, 601574.4260932187, 37368.21514507679, 8291.504308179947, 597.4482204603853, 250.40363451919288]",175603.5
2025-08-04_2025-08-10,60894.1670392364,"[28364.0, 3347.0, 403.0, 37.0, 11.0, 2.0, 0.0]","[27868.748076991204, 3071.2988986649034, 288.3220456802163, 17.598585816125016, 4.225080346658283, 0.3293320566754921, 0.1326175485343862]","[47725639.15532047, 5265810.212982752, 495682.5692576381, 30286.9359544228, 7285.308396240973, 565.5942351705777, 226.79786208931876]",149858.2
2025-08-11_2025-08-17,60901.16687858797,"[2987.0, 472.0, 53.0, 3.0, 0.0, 0.0, 0.0]","[3033.6514561861773, 389.45731480802715, 39.833638722067406, 2.9610017924244465, 0.7898522471860907, 0.024998844734062102, 0.011719814753428474]","[3289520.7248937646, 423715.0883143977, 43093.810162096524, 3244.67066255192, 843.3945386370775, 26.072534251076032, 13.1559943808962]",44790.9
2025-08-18_2025-08-24,60908.16661006922,"[8110.0, 980.0, 137.0, 17.0, 4.0, 1.0, 0.0]","[7844.368037300033, 907.1943839813108, 87.0243862223191, 5.5543650799181, 1.2568556838400178, 0.15032959585144018, 0.03155811633270537]","[11349255.349009221, 1309675.4775537832, 125751.23503878636, 8006.967976739226, 1906.1482934786147, 165.4741173038356, 47.61079092399771]",60688.1
2025-08-25_2025-08-31,60915.16695486112,"[890.0, 132.0, 21.0, 2.0, 1.0, 0.0, 0.0]","[897.1988155707281, 130.97925589971268, 14.231874657022585, 0.9518738861402524, 0.22111167936816242, 0.012715497849498809, 0.0]","[929176.7300900703, 135919.02448528472, 15014.047785062941, 996.1327822927063, 233.8397581375529, 13.21866889958045, 0.0]",25315.2
2025-09-01_2025-09-07,60922.16703807874,"[1020.0, 154.0, 19.0, 5.0, 0.0, 0.0, 0.0]","[990.8095605761821, 141.796294685745, 15.320039801547505, 0.6889938983769107, 0.32418837726811206, 0.002913044163672882, 0.003671566734156289]","[1104280.6816157326, 159121.29706156979, 17383.439451475555, 800.5241032017406, 363.9233262970517, 3.9886824074561518, 4.973648160768987]",23358.6
2025-09-08_2025-09-14,60927.25036713037,"[5908.0, 759.0, 98.0, 20.0, 2.0, 0.0, 1.0]","[5708.648397573044, 653.2331642034803, 65.56754053370987, 4.200901777578502, 1.0577734002729435, 0.08945997596671962, 0.02099993160553077]","[10222161.069959717, 1168615.0698871294, 117089.29265967014, 7506.345001328935, 1903.024876486063, 148.73753279176438, 38.46804260905087]",31767.7
2025-09-15_2025-09-21,60936.34501064847,"[32356.0, 4040.0, 647.0, 111.0, 39.0, 7.0, 1.0]","[31319.670865068565, 3578.521293787181, 363.47204537514756, 23.68493318015086, 5.897942210104095, 0.46159532950374715, 0.17589240752012636]","[53267844.00864849, 6075215.362121666, 614784.1692400739, 40116.67498427405, 9790.91116762078, 792.4939655872356, 291.15498410668164]",162870.0
2025-09-22_2025-09-28,60943.16681076383,"[36458.0, 4531.0, 674.0, 74.0, 44.0, 5.0, 0.0]","[35786.418380129806, 4163.876679314419, 428.7938753170145, 28.70716663504391, 7.112262512936766, 0.5852779898657049, 0.20217663719035536]","[61775964.64492053, 7186614.892969647, 739679.3334173041, 49558.29816730402, 12242.397240726747, 1016.4184325355724, 357.9574662123768]",188488.2
2025-09-29_2025-10-05,60950.16695706014,"[37629.0, 5121.0, 1020.0, 233.0, 110.0, 25.0, 0.0]","[36087.89568168188, 4201.613884820024, 435.22083150904, 30.02009986635577, 6.930964495772979, 0.6162789516170016, 0.22180152017721566]","[61802628.209593035, 7195619.192373417, 745565.0275224696, 51391.418427579156, 11848.79095645561, 1044.686673071256, 360.2838484349379]",186788.3
2025-10-06_2025-10-12,60957.16664351853,"[37520.0, 4936.0, 855.0, 140.0, 42.0, 10.0, 1.0]","[36660.73497368614, 4358.433524381288, 466.3665223141612, 32.65265148359683, 8.028708585963829, 0.6793962201788815, 0.26353227205146706]","[62710243.22237751, 7454615.264858737, 798031.9938137695, 55782.70961448601, 13757.819628144462, 1135.6732165636697, 428.91305286217244]",187522.8
2025-10-13_2025-10-19,60964.16670879656,"[36237.0, 4778.0, 803.0, 99.0, 53.0, 9.0, 0.0]","[34976.89936817463, 4257.957841803531, 466.88540967645014, 33.30077010739821, 8.11646799281381, 0.674975946097906, 0.23492061362489006]","[61158665.15500799, 7433322.7373093525, 815982.5280549752, 58065.03077022988, 14218.362706392023, 1117.9208019026305, 408.25486093043884]",184060.7
2025-10-20_2025-10-26,60971.16692222213,"[40410.0, 5300.0, 716.0, 85.0, 30.0, 4.0, 1.0]","[39771.75000754316, 4862.580573343195, 534.5015455271376, 38.315780263659754, 9.890060034095217, 0.728606478423241, 0.2934428503535295]","[71930577.425633, 8787883.904005818, 965279.5050177498, 69034.47230511474, 17848.106039519756, 1340.5509153207765, 488.91113877430615]",202315.9
2025-10-27_2025-11-02,60978.166854051065,"[36846.0, 4821.0, 721.0, 99.0, 29.0, 2.0, 0.0]","[36358.897763087705, 4389.717965062139, 479.60223503300114, 34.332449963607544, 8.267085133157739, 0.726421087220188, 0.26281736670975187]","[63587116.12681963, 7681713.483238708, 837639.4712771475, 60026.4218233576, 14535.214742950964, 1236.9912329335416, 462.96388342935126]",187151.6
2025-11-03_2025-11-06,60983.58347916683,"[22281.0, 2833.0, 461.0, 58.0, 15.0, 3.0, 0.0]","[21764.49007639616, 2661.1972297167426, 291.5600566752492, 21.0914891374331, 5.338675495944527, 0.39886918170383884, 0.10925500724634553]","[39050389.7878568, 4770331.1437581815, 522561.8694728202, 37829.785310951294, 9514.53752398637, 707.6553665703785, 208.26362784571364]",114197.8
