source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
ngc1275,NGC1275,2023-10-30_2023-11-05,week,60250.5,2023-10-30,2023-11-05,0.0,5.745e-14,0.0,0.05745,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-11-06_2023-11-12,week,60257.5,2023-11-06,2023-11-12,4.32e-15,6.157e-14,0.00432,0.06157,1e-12,0.02,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-11-13_2023-11-19,week,60264.5,2023-11-13,2023-11-19,4.282e-14,3.947e-14,0.04282,0.03947,1e-12,1.32,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-11-20_2023-11-26,week,60271.5,2023-11-20,2023-11-26,8.047e-14,4.308e-14,0.08047,0.04308,1e-12,4.37,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-11-27_2023-12-03,week,60278.5,2023-11-27,2023-12-03,0.0,7.9e-14,0.0,0.079,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-12-04_2023-12-10,week,60285.5,2023-12-04,2023-12-10,1.74e-14,3.18e-14,0.0174,0.0318,1e-12,0.35,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-12-11_2023-12-17,week,60292.5,2023-12-11,2023-12-17,0.0,9.856e-14,0.0,0.09856,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-12-18_2023-12-24,week,60299.5,2023-12-18,2023-12-24,9.999999999999999e-18,1.0353e-13,1e-05,0.10353,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-12-25_2023-12-31,week,60306.5,2023-12-25,2023-12-31,2.132e-14,4.308e-14,0.02132,0.04308,1e-12,0.26,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-01-01_2024-01-07,week,60313.5,2024-01-01,2024-01-07,1.29e-14,3.572e-14,0.0129,0.03572,1e-12,0.14,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-01-08_2024-01-14,week,60320.5,2024-01-08,2024-01-14,5.407e-14,4.672e-14,0.05407,0.04672,1e-12,1.47,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-01-15_2024-01-21,week,60327.5,2024-01-15,2024-01-21,0.0,1.437e-14,0.0,0.01437,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-01-22_2024-01-28,week,60334.5,2024-01-22,2024-01-28,0.0,3.432e-14,0.0,0.03432,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-01-29_2024-02-04,week,60341.5,2024-01-29,2024-02-04,8.61e-15,4.794e-14,0.00861,0.04794,1e-12,0.04,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-02-05_2024-02-11,week,60348.5,2024-02-05,2024-02-11,0.0,8.656e-14,0.0,0.08656,1e-12,-0.01,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-02-12_2024-02-18,week,60355.5,2024-02-12,2024-02-18,6.812e-14,4.367e-14,0.06812,0.04367,1e-12,3.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-02-19_2024-02-25,week,60362.5,2024-02-19,2024-02-25,5.000000000000001e-15,7.177e-14,0.005,0.07177,1e-12,0.02,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-02-26_2024-03-03,week,60369.5,2024-02-26,2024-03-03,3.528e-14,3.892e-14,0.03528,0.03892,1e-12,0.91,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-03-04_2024-03-10,week,60376.5,2024-03-04,2024-03-10,1.1742e-13,5.195e-14,0.11742,0.05195,1e-12,5.94,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-03-11_2024-03-17,week,60383.5,2024-03-11,2024-03-17,0.0,5.455e-14,0.0,0.05455,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-03-18_2024-03-24,week,60390.5,2024-03-18,2024-03-24,1.234e-13,4.926e-14,0.1234,0.04926,1e-12,7.54,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-03-25_2024-03-31,week,60397.5,2024-03-25,2024-03-31,2.1938e-13,5.324e-14,0.21938,0.05324,1e-12,23.89,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-04-01_2024-04-07,week,60404.5,2024-04-01,2024-04-07,1.1485e-13,4.766e-14,0.11485,0.04766,1e-12,7.18,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-04-08_2024-04-14,week,60411.5,2024-04-08,2024-04-14,4.944e-14,4.189e-14,0.04944,0.04189,1e-12,1.78,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-04-15_2024-04-21,week,60418.5,2024-04-15,2024-04-21,1.2775e-13,5.027e-14,0.12775,0.05027,1e-12,7.63,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-04-22_2024-04-28,week,60425.5,2024-04-22,2024-04-28,1.1924e-13,1.1501e-13,0.11924,0.11501,1e-12,1.37,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-04-29_2024-05-05,week,60432.5,2024-04-29,2024-05-05,1.1408e-13,5.316e-14,0.11408,0.05316,1e-12,5.48,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-05-06_2024-05-12,week,60439.5,2024-05-06,2024-05-12,2.3603e-13,5.589e-14,0.23603,0.05589,1e-12,24.49,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-05-13_2024-05-19,week,60446.5,2024-05-13,2024-05-19,2.36e-15,1.3477e-13,0.00236,0.13477,1e-12,0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-05-20_2024-05-26,week,60453.5,2024-05-20,2024-05-26,7.397e-14,4.584e-14,0.07397,0.04584,1e-12,3.31,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-05-27_2024-06-02,week,60460.5,2024-05-27,2024-06-02,3.709e-14,3.814e-14,0.03709,0.03814,1e-12,1.25,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-06-03_2024-06-09,week,60467.5,2024-06-03,2024-06-09,0.0,6.63e-14,0.0,0.0663,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-06-10_2024-06-16,week,60474.5,2024-06-10,2024-06-16,6.842e-14,4.522e-14,0.06842,0.04522,1e-12,2.68,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-06-17_2024-06-23,week,60481.5,2024-06-17,2024-06-23,1.4353e-13,4.995e-14,0.14353,0.04995,1e-12,10.32,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-06-24_2024-06-30,week,60488.5,2024-06-24,2024-06-30,0.0,2.898e-14,0.0,0.02898,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-07-01_2024-07-07,week,60495.5,2024-07-01,2024-07-07,0.0,1.3904e-13,0.0,0.13904,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-07-08_2024-07-14,week,60502.5,2024-07-08,2024-07-14,4.699e-14,8.713e-14,0.04699,0.08713,1e-12,0.31,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-07-15_2024-07-21,week,60509.5,2024-07-15,2024-07-21,0.0,1.469e-14,0.0,0.01469,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-07-22_2024-07-28,week,60516.5,2024-07-22,2024-07-28,2.362e-14,3.645e-14,0.02362,0.03645,1e-12,0.46,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-07-29_2024-08-04,week,60523.5,2024-07-29,2024-08-04,4.993e-14,4.298e-14,0.04993,0.04298,1e-12,2.69,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-08-05_2024-08-11,week,60530.5,2024-08-05,2024-08-11,0.0,4.597e-14,0.0,0.04597,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-08-12_2024-08-18,week,60537.5,2024-08-12,2024-08-18,1.274e-14,3.815e-14,0.01274,0.03815,1e-12,0.11,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-08-19_2024-08-25,week,60544.5,2024-08-19,2024-08-25,1.1493e-13,4.425e-14,0.11493,0.04425,1e-12,9.14,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-08-26_2024-09-01,week,60551.5,2024-08-26,2024-09-01,0.0,1.8746e-13,0.0,0.18746,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-09-02_2024-09-08,week,60558.5,2024-09-02,2024-09-08,0.0,2.011e-14,0.0,0.02011,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-09-09_2024-09-15,week,60565.5,2024-09-09,2024-09-15,0.0,8.250000000000001e-15,0.0,0.00825,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-09-16_2024-09-22,week,60572.5,2024-09-16,2024-09-22,2.322e-14,2.939e-14,0.02322,0.02939,1e-12,0.87,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-09-23_2024-09-29,week,60579.5,2024-09-23,2024-09-29,0.0,1.64e-14,0.0,0.0164,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-09-30_2024-10-06,week,60586.5,2024-09-30,2024-10-06,2.034e-14,3.852e-14,0.02034,0.03852,1e-12,0.3,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-10-07_2024-10-13,week,60593.5,2024-10-07,2024-10-13,0.0,1.182e-14,0.0,0.01182,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-10-14_2024-10-20,week,60600.5,2024-10-14,2024-10-20,1.575e-14,3.832e-14,0.01575,0.03832,1e-12,0.18,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-10-21_2024-10-27,week,60607.5,2024-10-21,2024-10-27,0.0,6.658e-14,0.0,0.06658,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-10-28_2024-11-03,week,60614.5,2024-10-28,2024-11-03,2.236e-14,3.794e-14,0.02236,0.03794,1e-12,0.37,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-11-04_2024-11-10,week,60621.5,2024-11-04,2024-11-10,0.0,2.748e-14,0.0,0.02748,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-11-11_2024-11-17,week,60628.5,2024-11-11,2024-11-17,1.57e-14,2.912e-14,0.0157,0.02912,1e-12,0.34,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-11-18_2024-11-24,week,60635.5,2024-11-18,2024-11-24,2.038e-14,4.21e-14,0.02038,0.0421,1e-12,0.25,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-11-25_2024-12-01,week,60642.5,2024-11-25,2024-12-01,0.0,2.181e-14,0.0,0.02181,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-12-02_2024-12-08,week,60649.5,2024-12-02,2024-12-08,1.166e-14,2.597e-14,0.01166,0.02597,1e-12,0.24,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-12-09_2024-12-15,week,60656.5,2024-12-09,2024-12-15,0.0,3.646e-14,0.0,0.03646,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-12-16_2024-12-22,week,60663.5,2024-12-16,2024-12-22,0.0,5.691e-14,0.0,0.05691,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-12-23_2024-12-29,week,60670.5,2024-12-23,2024-12-29,4.107e-14,4.214e-14,0.04107,0.04214,1e-12,1.07,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2024-12-30_2025-01-05,week,60677.5,2024-12-30,2025-01-05,1.452e-14,4.516e-14,0.01452,0.04516,1e-12,0.1,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-01-06_2025-01-12,week,60684.5,2025-01-06,2025-01-12,4.056e-14,4.229e-14,0.04056,0.04229,1e-12,1.01,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-01-13_2025-01-19,week,60691.5,2025-01-13,2025-01-19,0.0,3.171e-14,0.0,0.03171,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-01-20_2025-01-26,week,60698.5,2025-01-20,2025-01-26,3.166e-14,4.248e-14,0.03166,0.04248,1e-12,0.6,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-01-27_2025-02-02,week,60705.5,2025-01-27,2025-02-02,2.702e-14,3.972e-14,0.02702,0.03972,1e-12,0.53,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-02-03_2025-02-09,week,60712.5,2025-02-03,2025-02-09,1.751e-14,2.897e-14,0.01751,0.02897,1e-12,0.44,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-02-10_2025-02-16,week,60719.5,2025-02-10,2025-02-16,1.96e-14,4.178e-14,0.0196,0.04178,1e-12,0.23,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-02-17_2025-02-23,week,60726.5,2025-02-17,2025-02-23,0.0,1.522e-14,0.0,0.01522,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-02-24_2025-03-02,week,60733.5,2025-02-24,2025-03-02,0.0,3.886e-14,0.0,0.03886,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-03-03_2025-03-09,week,60740.5,2025-03-03,2025-03-09,7.86e-15,3.894e-14,0.00786,0.03894,1e-12,0.05,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-03-10_2025-03-16,week,60747.5,2025-03-10,2025-03-16,0.0,3.965e-14,0.0,0.03965,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-03-17_2025-03-23,week,60754.5,2025-03-17,2025-03-23,3.504e-14,3.387e-14,0.03504,0.03387,1e-12,1.35,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-03-24_2025-03-30,week,60761.5,2025-03-24,2025-03-30,0.0,9.242e-14,0.0,0.09242,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-03-31_2025-04-06,week,60768.5,2025-03-31,2025-04-06,2.047e-14,3.748e-14,0.02047,0.03748,1e-12,0.33,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-04-07_2025-04-13,week,60775.5,2025-04-07,2025-04-13,2.933e-14,3.754e-14,0.02933,0.03754,1e-12,0.74,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-04-14_2025-04-20,week,60782.5,2025-04-14,2025-04-20,4.514e-14,4.17e-14,0.04514,0.0417,1e-12,1.35,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-04-21_2025-04-27,week,60789.5,2025-04-21,2025-04-27,7.980000000000001e-15,5.209e-14,0.00798,0.05209,1e-12,0.04,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-04-28_2025-05-04,week,60796.5,2025-04-28,2025-05-04,1.781e-14,3.345e-14,0.01781,0.03345,1e-12,0.33,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-05-05_2025-05-11,week,60803.5,2025-05-05,2025-05-11,2.561e-14,4.147e-14,0.02561,0.04147,1e-12,0.41,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-05-12_2025-05-18,week,60810.5,2025-05-12,2025-05-18,0.0,6.503e-14,0.0,0.06503,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-05-19_2025-05-25,week,60817.5,2025-05-19,2025-05-25,1.243e-14,4.78e-14,0.01243,0.0478,1e-12,0.07,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-05-26_2025-06-01,week,60824.5,2025-05-26,2025-06-01,0.0,5.018e-14,0.0,0.05018,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-06-02_2025-06-08,week,60831.5,2025-06-02,2025-06-08,0.0,1.201e-14,0.0,0.01201,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-06-09_2025-06-15,week,60838.5,2025-06-09,2025-06-15,0.0,2.758e-14,0.0,0.02758,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-06-16_2025-06-22,week,60845.5,2025-06-16,2025-06-22,1.825e-14,3.491e-14,0.01825,0.03491,1e-12,0.29,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-06-23_2025-06-29,week,60852.5,2025-06-23,2025-06-29,2.445e-14,3.067e-14,0.02445,0.03067,1e-12,0.84,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-06-30_2025-07-06,week,60859.5,2025-06-30,2025-07-06,0.0,1.2527e-13,0.0,0.12527,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-07-07_2025-07-13,week,60866.5,2025-07-07,2025-07-13,0.0,1.541e-14,0.0,0.01541,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-07-14_2025-07-20,week,60873.5,2025-07-14,2025-07-20,1.466e-14,3.936e-14,0.01466,0.03936,1e-12,0.14,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2025-07-21_2025-07-27,week,60880.5,2025-07-21,2025-07-27,5.162e-14,6.788e-14,0.05162,0.06788,1e-12,0.62,2.6,3.0,1,OK,OK,True
