# ra : 330.75, dec : 42.15
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2025-02-10_2025-02-16,60719.1668284722,"[37978.0, 4486.0, 487.0, 40.0, 9.0, 1.0, 0.0]","[37834.929069693004, 4475.7730327448235, 459.3854482053075, 29.744689000667268, 7.217819330394612, 0.6474050615411332, 0.16334987839176393]","[67851949.3344057, 8033618.503366219, 824824.5705723882, 53416.54655782597, 12980.752733117572, 1179.9617222779443, 294.7691541488109]",204299.7
2025-02-17_2025-02-23,60726.16690254595,"[36660.0, 4309.0, 470.0, 27.0, 10.0, 1.0, 0.0]","[36858.09788194385, 4347.464473721, 448.7365753471069, 28.231520223621505, 6.920652459514116, 0.5897210025316277, 0.18253847803069173]","[66218139.52329757, 7813115.380709955, 807038.6945845784, 50819.76205220358, 12527.385419952476, 1113.4404909999373, 341.5532792820889]",204397.7
2025-02-24_2025-03-02,60733.16680416795,"[36175.0, 4227.0, 423.0, 29.0, 3.0, 0.0, 0.0]","[36476.01443038501, 4317.260212911266, 444.3106662307375, 28.50333810061366, 7.562420556053727, 0.7056047804591511, 0.18290025146291197]","[65719647.81059557, 7775042.308812452, 800299.7952604328, 51397.21168721884, 13624.023967632751, 1270.3003292094313, 298.53976845579274]",204392.1
2025-03-03_2025-03-09,60740.16678495379,"[37331.0, 4482.0, 488.0, 20.0, 5.0, 0.0, 0.0]","[37213.05462429948, 4396.094822449182, 454.8291949750745, 29.708180913306897, 7.3942150899249866, 0.6706350532434261, 0.18804323269388992]","[67169026.5975544, 7933488.677524587, 820776.4735008465, 53609.47486406767, 13376.221481771587, 1160.2463219021188, 317.8976966722171]",204382.5
2025-03-10_2025-03-16,60747.16538379627,"[36066.0, 4253.0, 443.0, 23.0, 9.0, 0.0, 0.0]","[36139.56501264408, 4282.339732134151, 438.4471352416605, 27.848033786725665, 6.617544255794446, 0.6338999641457901, 0.16342382300164793]","[65121800.413063794, 7714052.647406299, 789221.0277544421, 50098.86594153445, 11958.90877873729, 1101.0562599395191, 276.02317578196926]",203926.1
2025-03-17_2025-03-23,60754.1653758104,"[34062.0, 4046.0, 393.0, 20.0, 6.0, 1.0, 1.0]","[34111.655084547005, 3994.7800285268427, 402.328509757084, 25.487024012624953, 6.183035807677267, 0.5912948533164041, 0.23071657904942733]","[61532128.09312019, 7202310.921662373, 724948.1399746778, 45832.38120307603, 11093.042539205975, 1038.2961830861327, 395.1472167405503]",204506.1
2025-03-24_2025-03-30,60761.16694155085,"[35058.0, 4213.0, 421.0, 28.0, 10.0, 0.0, 0.0]","[35063.01749007971, 4130.728933794299, 416.98138100674646, 26.75867254242561, 6.26956613505034, 0.5050134030748582, 0.16368643255739043]","[63480835.81994776, 7472813.881553609, 753508.0036899871, 48402.7034990592, 11310.581814421113, 900.8048813558098, 314.3747490358606]",204501.6
2025-03-31_2025-04-06,60768.16668958319,"[35986.0, 4290.0, 431.0, 21.0, 5.0, 1.0, 0.0]","[35950.750633491465, 4266.188199010945, 435.35783727702045, 28.158810672462504, 6.862377368740544, 0.4998669395122922, 0.17262935469878946]","[64625948.51119318, 7662875.847059917, 781243.5035706401, 50259.8580201191, 12283.909320843326, 876.8682016824422, 340.21800783404393]",203085.7
2025-04-07_2025-04-13,60775.16688576368,"[35451.0, 4283.0, 433.0, 28.0, 11.0, 0.0, 0.0]","[35695.176706265906, 4231.681270199344, 436.7879801045568, 27.4592560929834, 7.036351315715712, 0.5921101063017964, 0.10922055764667866]","[64342072.39822286, 7626042.523321754, 786367.8656861121, 49279.95266182826, 12647.66461340117, 1071.5907522365835, 225.58983003111865]",203882.1
2025-04-14_2025-04-20,60782.16670243074,"[35737.0, 4241.0, 394.0, 33.0, 8.0, 3.0, 0.0]","[35700.45853409172, 4217.624370230551, 433.8767616685552, 28.03101588267492, 6.812572508330937, 0.6646289336492874, 0.16902923340353]","[63318949.80048306, 7479554.12686572, 768712.6090039738, 49771.627712797206, 12015.3750297942, 1144.4389768443275, 277.2993234207762]",201903.7
2025-04-21_2025-04-27,60789.16674895826,"[36037.0, 4237.0, 453.0, 28.0, 13.0, 1.0, 0.0]","[36241.26035628015, 4283.663841924644, 432.95794086159486, 27.402386891133176, 6.577129078981859, 0.45912150187948114, 0.1724472151548464]","[65050434.867297046, 7684917.503593872, 776403.3094801517, 49249.96860640549, 11739.643383770148, 800.1038308132499, 313.9883037875902]",204445.2
2025-04-28_2025-05-04,60796.16692835648,"[35255.0, 4111.0, 387.0, 29.0, 5.0, 0.0, 1.0]","[35049.07197388035, 4161.975800094072, 421.9947666563313, 26.965082978568976, 6.689011803000385, 0.5427790788185843, 0.21648239092689867]","[63118313.43260948, 7489261.8329043435, 758826.3180100493, 48593.327247197645, 12050.834679964657, 971.4723737354859, 372.8449270078417]",203439.0
2025-05-05_2025-05-11,60803.166794328245,"[35576.0, 4286.0, 396.0, 29.0, 9.0, 1.0, 1.0]","[35665.34279213224, 4243.451862168245, 424.53379306164516, 27.356415288600544, 6.932253315182157, 0.6070564716592662, 0.20670197890835848]","[63733214.40323165, 7575730.556202825, 757339.8870104316, 48671.39277928034, 12391.127449146956, 1064.7616579636547, 344.10698554048685]",202876.3
2025-05-12_2025-05-18,60810.1667353005,"[35691.0, 4293.0, 414.0, 34.0, 4.0, 0.0, 0.0]","[35679.44636199473, 4232.759065142053, 423.3301675465669, 27.043015776608485, 6.594592813500253, 0.5203932888377766, 0.22761246427609183]","[64174401.719898075, 7607983.46750749, 760831.5371454738, 48565.13911916439, 11904.915577301863, 895.5781303810379, 425.83767867448125]",204252.2
2025-05-19_2025-05-25,60817.16703796223,"[30426.0, 3616.0, 353.0, 23.0, 12.0, 1.0, 0.0]","[30377.80293604457, 3550.028920195053, 361.3734940827786, 22.52702517556793, 5.220817858952324, 0.3926435547237289, 0.14082885511357676]","[51260546.82420513, 6003559.049991295, 610605.7888397748, 38032.5001110964, 8863.469493704852, 685.50319176665, 225.68345684087194]",168619.8
2025-05-26_2025-06-01,60824.1669177088,"[17927.0, 2123.0, 195.0, 12.0, 3.0, 0.0, 0.0]","[17766.815405083078, 2074.726471720459, 208.5651015367722, 13.578002954117382, 2.933572669875605, 0.25114539263313623, 0.08001514067109217]","[28530593.51784385, 3335895.841077006, 335424.84499460185, 21937.57900501779, 4796.233230475528, 388.52078023054463, 124.73259944061876]",105389.6
2025-06-02_2025-06-08,60831.16679965261,"[35857.0, 4267.0, 403.0, 24.0, 2.0, 1.0, 0.0]","[36022.22971066743, 4239.898999648137, 426.0241500653591, 25.76832170981714, 6.50854022403009, 0.5722267435475564, 0.21576684899576953]","[63469760.41035967, 7475254.392401185, 750992.9758814047, 45349.25695320448, 11371.408872018608, 1016.6633921158666, 382.40727095706666]",198806.4
2025-06-09_2025-06-15,60838.166817592544,"[34989.0, 4161.0, 423.0, 26.0, 8.0, 0.0, 0.0]","[35061.80566181419, 4110.666397723263, 413.3470646005006, 25.419998141399738, 6.543127231021006, 0.4171342455332632, 0.16690370732174098]","[61250829.14251192, 7183764.2466903385, 721965.178168649, 44327.75443256865, 11325.807639404857, 702.9046972939664, 288.2797553207412]",197336.4
2025-06-16_2025-06-22,60845.16692986109,"[35506.0, 4134.0, 441.0, 19.0, 10.0, 0.0, 0.0]","[35572.807023284855, 4139.010551025731, 407.60394326830044, 25.483823779050375, 6.374149136712968, 0.4955917156975442, 0.1953193433297184]","[63090299.47632147, 7345496.314911152, 722747.1351383633, 45030.28584729954, 11245.413411571028, 845.2422644996932, 324.97525674827097]",203560.4
2025-06-23_2025-06-29,60852.16665104171,"[30504.0, 3482.0, 345.0, 24.0, 6.0, 0.0, 0.0]","[30486.043007844826, 3504.696961976108, 344.24697206543283, 20.879580106998684, 5.1079107959154015, 0.42012852027239844, 0.17845449898995744]","[54531634.64666052, 6269675.016714196, 615692.6142266497, 37256.91347658644, 9148.14915452356, 776.5284755716016, 290.25584284144855]",175076.3
2025-06-30_2025-07-06,60859.166566782456,"[35147.0, 3993.0, 404.0, 24.0, 6.0, 0.0, 0.0]","[35144.26894902196, 4006.1450162711694, 388.0143647629464, 23.451654598902337, 5.521248402647516, 0.5193678854536307, 0.18302405532214872]","[62852180.87836268, 7169616.291007754, 694688.5535383058, 41855.10342897527, 9902.314851560477, 925.0187960427196, 350.63839357912593]",204308.9
2025-07-07_2025-07-13,60866.166639236166,"[34310.0, 3873.0, 344.0, 31.0, 6.0, 2.0, 0.0]","[34523.210285527224, 3915.9663764497714, 378.29897970979084, 23.395873197277552, 5.511671987192437, 0.543170363151613, 0.17840526206683388]","[61985990.812315755, 7033083.877704482, 680230.4296474432, 42146.92267307464, 9900.221889521123, 1010.7552617708203, 304.9301988094512]",204940.1
2025-07-14_2025-07-20,60873.16703865799,"[33877.0, 3774.0, 374.0, 29.0, 6.0, 1.0, 1.0]","[33917.226835925154, 3791.2206421888027, 355.5086949829894, 21.093964907685223, 5.3228622386738635, 0.3314653515838698, 0.1107073109076712]","[60908432.03931702, 6804413.632539754, 637050.4312040923, 37727.57625122229, 9516.443494125771, 605.1641796452656, 205.1149437371865]",206061.7
2025-07-21_2025-07-27,60880.16672905084,"[28150.0, 3269.0, 308.0, 18.0, 10.0, 0.0, 0.0]","[28048.770808427027, 3169.425796071856, 302.75948091050407, 19.03235436218226, 4.71668280542209, 0.3999199941921226, 0.11901123490231065]","[49432760.11982788, 5582225.138451362, 533883.5742613783, 33655.547149264, 8315.52544152716, 669.7541781815996, 235.06425069138325]",165341.6
2025-07-28_2025-08-03,60887.16680451378,"[34162.0, 3825.0, 398.0, 29.0, 4.0, 0.0, 1.0]","[34290.004715690084, 3849.5702501690516, 370.56538060990755, 22.383528055591995, 5.661370385080093, 0.399580648842367, 0.17240807994018828]","[61360610.78834819, 6886977.908054531, 662654.8985031781, 39927.48823288505, 10131.41539381535, 721.4379416016533, 309.0775439661531]",205975.6
2025-08-04_2025-08-10,60894.1670392364,"[31766.0, 3547.0, 320.0, 15.0, 4.0, 2.0, 0.0]","[31924.955121689312, 3531.1852607136743, 331.84083727617553, 19.56034840572116, 4.965548708957154, 0.3476725893050531, 0.15971248434478644]","[57324015.27222863, 6339898.098340792, 596928.852322275, 35250.58290796778, 8917.59417579065, 612.980386597174, 281.46687235717906]",181714.0
2025-08-11_2025-08-17,60901.16687858797,"[30630.0, 3418.0, 306.0, 20.0, 3.0, 0.0, 0.0]","[30685.79544017768, 3365.900752190147, 315.2250766722157, 19.66947269660175, 5.045606473272369, 0.3470503928099443, 0.15489181916183867]","[53800025.47770534, 5887995.658875284, 549332.2691703705, 34119.96584076023, 8664.332859070804, 575.0083114023645, 238.21487404985012]",156911.2
2025-08-18_2025-08-24,60908.16661006922,"[32870.0, 3757.0, 349.0, 20.0, 9.0, 1.0, 1.0]","[32717.112099922193, 3679.227495692842, 353.9758820690549, 21.62264219698118, 5.44564564714614, 0.395164448967764, 0.14123864423147828]","[56258373.84096324, 6325676.928639067, 607989.7089765477, 37088.779246582315, 9389.78452718452, 643.6344424409772, 219.56991098945682]",172292.4
2025-08-25_2025-08-31,60915.16695486112,"[34073.0, 3910.0, 396.0, 26.0, 2.0, 1.0, 0.0]","[33877.95229918982, 3863.7233063658773, 381.9276831968277, 23.825977467155717, 5.993989856537997, 0.5486486719113152, 0.16956878857417365]","[60372789.01247417, 6872176.208206104, 677226.7098091637, 42369.04109711363, 10621.350736731318, 953.3961874564245, 292.81881466630244]",184818.3
2025-09-01_2025-09-07,60922.16703807874,"[33905.0, 3928.0, 374.0, 26.0, 6.0, 0.0, 1.0]","[34093.71523993203, 3926.323144714532, 388.1645163585209, 24.350251214808914, 6.100368085518161, 0.5376399241586983, 0.15713545235202894]","[60820165.701245405, 7004540.083585614, 693590.7078725321, 43835.48073257633, 11028.695514103658, 1035.1373768225346, 286.87537494308026]",190743.3
2025-09-08_2025-09-14,60927.25036713037,"[17455.0, 2059.0, 196.0, 14.0, 7.0, 1.0, 0.0]","[17247.32142229118, 1968.4281939041018, 192.95764225966786, 11.917620954203931, 2.741943306527674, 0.2661788384296106, 0.05028110609865046]","[31319879.10768611, 3584618.4569713892, 353971.48387473135, 22064.106965232033, 5024.663377417652, 472.30623996577935, 109.05221474282847]",102690.8
2025-09-15_2025-09-21,60936.34501064847,"[27707.0, 3192.0, 295.0, 16.0, 6.0, 0.0, 0.0]","[27570.7400929774, 3211.542069039136, 323.46520744663485, 21.224550188168518, 5.713182854903986, 0.3871814728755059, 0.1542790778147937]","[49663362.4898787, 5777974.05910761, 581135.7404506323, 37995.79697130167, 10265.323237090603, 721.2460364610627, 266.9152577028702]",162972.1
2025-09-22_2025-09-28,60943.16681076383,"[34406.0, 4034.0, 425.0, 23.0, 10.0, 0.0, 0.0]","[34295.796972344084, 4022.2419127748194, 413.77664411397427, 26.718130087218768, 7.064448975100835, 0.5686653606626805, 0.14846270612912574]","[61969965.05723217, 7272926.47540195, 748501.35134233, 48523.15974827307, 12703.035478213666, 1050.5030217395745, 296.6033440757459]",206002.0
2025-09-29_2025-10-05,60950.16695706014,"[34688.0, 4069.0, 403.0, 26.0, 6.0, 1.0, 0.0]","[34681.51114100048, 4126.5773795842215, 425.05865302571686, 28.306989900416486, 6.9118401916822325, 0.6086094407019722, 0.14635441469148047]","[62264672.02462154, 7404668.593646019, 762291.1796288029, 50879.22776308722, 12430.92390979867, 1120.6389879382589, 257.6295839588486]",206034.3
2025-10-06_2025-10-12,60957.16664351853,"[34654.0, 4149.0, 446.0, 31.0, 10.0, 1.0, 0.0]","[34676.257236869504, 4211.295691977519, 449.68475903394096, 30.65840251272863, 7.57275670851446, 0.6831543003362189, 0.1913580696334245]","[61910692.772981994, 7517873.073507718, 802497.2192509748, 54747.48448142636, 13512.759590527083, 1204.863420382965, 365.0180261134976]",205701.3
2025-10-13_2025-10-19,60964.16670879656,"[34597.0, 4382.0, 461.0, 32.0, 3.0, 0.0, 0.0]","[34895.38847942425, 4303.210775867183, 474.8583912264679, 31.97429008325299, 8.280926949646515, 0.6283881178137019, 0.1868691506503512]","[62656322.23019053, 7729151.195726865, 852914.0410407506, 57573.168709634716, 14885.383240215433, 1160.9860304275614, 322.5353157741625]",206034.9
2025-10-20_2025-10-26,60971.16692222213,"[35047.0, 4445.0, 540.0, 29.0, 10.0, 3.0, 1.0]","[35105.11709979067, 4364.964164031787, 484.18428810875656, 34.41939636959935, 8.923073844621229, 0.722573338056425, 0.28019979000481027]","[63239582.868751824, 7862365.01689936, 871948.1127656177, 61940.15566064118, 16145.023824109941, 1261.9507575212285, 512.4636108251123]",206298.4
2025-10-27_2025-11-02,60978.166854051065,"[33749.0, 4124.0, 438.0, 27.0, 11.0, 0.0, 0.0]","[33416.67867029203, 4088.6564199609975, 444.33894977994925, 30.319512778630234, 8.132129546709116, 0.634815507977738, 0.18309205478960475]","[60268143.71851043, 7371505.319502015, 801398.2149790955, 54602.55573558022, 14703.79746385672, 1201.3672567911253, 338.3886205076986]",194380.2
2025-11-03_2025-11-09,60985.16687268496,"[34468.0, 4003.0, 450.0, 31.0, 9.0, 0.0, 2.0]","[34215.95410285327, 4069.8074423927883, 431.8546851798126, 28.672861201987, 7.257897888279425, 0.5257233885601194, 0.20381229909768647]","[60702755.03195764, 7220584.315587921, 766898.9985897866, 51099.12007578368, 12937.162383204351, 949.3288848158418, 348.78063082539245]",201246.8
2025-11-10_2025-11-16,60992.16688125008,"[34760.0, 3898.0, 399.0, 21.0, 7.0, 1.0, 0.0]","[34955.730263232086, 3980.739264163096, 390.0633539961074, 24.506477254320142, 5.859284944945224, 0.43963024649180626, 0.20057469027232003]","[62343414.63883838, 7093792.972000276, 695567.006755414, 43726.42382469165, 10487.251017850942, 804.3195928952208, 360.89902410741144]",202737.5
2025-11-17_2025-11-23,60999.16677222219,"[35194.0, 4085.0, 365.0, 20.0, 4.0, 1.0, 0.0]","[35300.44618166551, 4029.9008902998007, 402.3498404283862, 25.346604014976638, 6.136279581628111, 0.6121226124588223, 0.18876624029686406]","[62574505.18012137, 7148618.596767909, 715297.1329234997, 45210.81928595078, 10907.461874005785, 1112.0287733951373, 337.76622755871597]",204367.7
2025-11-24_2025-11-30,61006.16708518481,"[35246.0, 4074.0, 448.0, 30.0, 12.0, 0.0, 0.0]","[35268.43390754366, 4092.27394314229, 415.63465929902173, 26.53126296099346, 7.070621190519074, 0.5735568457137405, 0.13960050590739076]","[63231393.04389417, 7334650.865155495, 745234.7966117671, 47503.74229977257, 12659.446360198835, 1065.1658815290623, 254.01305348963422]",204422.8
2025-12-01_2025-12-07,61013.16692442136,"[35906.0, 4124.0, 441.0, 31.0, 6.0, 1.0, 0.0]","[35950.300205801126, 4160.269947600572, 424.33894546332294, 26.89471749116427, 6.984667996949105, 0.5666763122640086, 0.17364354345284005]","[64395405.378060974, 7451774.452994946, 760658.1333314108, 48031.0631615924, 12530.328894537462, 995.7691515856587, 311.62014148222295]",204451.0
2025-12-08_2025-12-14,61020.16679918961,"[36324.0, 4114.0, 436.0, 32.0, 9.0, 1.0, 0.0]","[35885.04807007042, 4170.690235329549, 427.7402612413367, 27.537452589160573, 7.042536661830749, 0.6740680947029402, 0.13928268525098586]","[64201319.60444422, 7464572.588328576, 766450.2942977935, 49403.10100663163, 12605.110865308281, 1167.5387725526598, 253.25434065482443]",204367.4
2025-12-15_2025-12-21,61027.16697870383,"[36124.0, 4210.0, 398.0, 29.0, 8.0, 1.0, 1.0]","[35856.973361887474, 4181.116594477229, 433.2529369038041, 28.683607669048207, 7.209420011038624, 0.44141589256857894, 0.16206659330082804]","[63724500.496561885, 7427763.648044893, 770290.5462647962, 51094.439750301644, 12859.029963434768, 821.1919615813218, 323.62494952937504]",203220.9
2025-12-22_2025-12-28,61034.16675069425,"[21374.0, 2608.0, 277.0, 19.0, 0.0, 0.0, 0.0]","[21439.91917101434, 2520.2494330924856, 259.8612763930251, 16.593433711464108, 4.145277853995516, 0.28173389741478955, 0.10602407735924875]","[38099257.20296171, 4479626.432715681, 462138.93243507895, 29600.98452342127, 7432.0403550558485, 516.3825357358166, 190.3759343630296]",128366.3
2025-12-29_2026-01-04,61041.16678518496,"[36642.0, 4369.0, 485.0, 50.0, 8.0, 2.0, 0.0]","[36584.69013566476, 4418.282994086661, 472.35434899747526, 31.521880779821814, 8.546879406402486, 0.8008397215348786, 0.1349395350661969]","[64894105.564822994, 7837686.196728896, 839753.3393898318, 56136.496619481055, 15123.823703678432, 1450.9821525590303, 257.3233970581375]",202305.8
2026-01-05_2026-01-11,61048.1668094906,"[31355.0, 3782.0, 391.0, 27.0, 12.0, 0.0, 0.0]","[31346.033472445386, 3827.081012152828, 411.7670937044768, 28.60903009187636, 7.282150396116935, 0.5817084037635154, 0.18888166725926125]","[55320077.58168517, 6758424.962160725, 728647.5630601262, 50627.37851302044, 12862.171673820985, 1017.2351214137333, 303.74377680644454]",176982.4
2026-01-12_2026-01-18,61055.16681574068,"[36123.0, 4510.0, 462.0, 36.0, 5.0, 2.0, 0.0]","[36181.488419889116, 4388.050899040513, 473.69174220167747, 30.85018447578677, 7.977465323363397, 0.6756414612282872, 0.12080566604641885]","[64101324.3999415, 7783536.084434434, 841769.5950303269, 54864.99846247555, 14236.542238880274, 1205.2435333576439, 232.53743961307268]",202281.8
2026-01-19_2026-01-25,61062.16678483808,"[36710.0, 4462.0, 468.0, 25.0, 7.0, 0.0, 0.0]","[36537.76995872332, 4415.598985242464, 467.2634102272065, 32.60364079662898, 7.6070221437297, 0.6020225988520563, 0.2145021711062266]","[64254589.65595087, 7771820.210290727, 824250.99276718, 57403.56259379127, 13377.041917224291, 1070.6273988322573, 365.1550728015384]",201116.8
2026-01-26_2026-02-01,61069.16677719957,"[36266.0, 4372.0, 490.0, 31.0, 7.0, 1.0, 0.0]","[36140.8394465853, 4365.50246505998, 469.6229641538543, 31.978478303029814, 8.181969922343463, 0.6865224070003162, 0.20162818591617832]","[63953871.56974412, 7734232.233001938, 833214.3455827063, 56832.37192915162, 14621.50211246536, 1250.190537008915, 364.6082809599492]",202991.4
2026-02-02_2026-02-08,61076.16705497642,"[34821.0, 4307.0, 467.0, 31.0, 12.0, 2.0, 1.0]","[34642.755040676915, 4214.579502437501, 454.70074679382424, 31.170180757075826, 8.425148914623728, 0.6842435162271795, 0.21258118454235742]","[59876453.464378186, 7291241.955957501, 787317.7407801442, 54048.999178031685, 14744.712836517447, 1219.3187115038836, 379.6512868132804]",197533.4
2026-02-09_2026-02-15,61083.16677974512,"[30953.0, 3867.0, 393.0, 29.0, 6.0, 0.0, 0.0]","[31065.808126268967, 3726.6998359196464, 397.713440721349, 25.99718088321511, 6.347691506262459, 0.4988848298744572, 0.12787554338841678]","[54925380.6638732, 6595359.042981267, 704455.9643222217, 46013.005606814426, 11324.793533732094, 873.1581043448242, 253.57484791811396]",180726.3
2026-02-16_2026-02-22,61090.16656608831,"[29579.0, 3565.0, 390.0, 22.0, 2.0, 0.0, 0.0]","[29364.96576874237, 3525.2672286561988, 374.32206786226953, 24.88624421927542, 6.193654655125654, 0.4202146737596997, 0.10237250460003273]","[50610533.62435156, 6080897.833456002, 645616.9207790352, 43043.032986196566, 10701.555333991184, 766.7292656524078, 179.8504828773042]",172728.8
2026-02-23_2026-03-01,61097.166678703776,"[35084.0, 4296.0, 409.0, 22.0, 12.0, 0.0, 0.0]","[34987.5434589572, 4204.467173845835, 444.06571086979056, 29.495641549732827, 7.2137922187824355, 0.5438012508244033, 0.13079018372362314]","[59797018.623644695, 7202577.42256847, 763164.599674467, 50539.28319226855, 12371.007365807722, 958.8936511519705, 223.56009129487535]",191330.1
2026-03-02_2026-03-08,61104.16654675924,"[35356.0, 4366.0, 455.0, 24.0, 6.0, 0.0, 0.0]","[35425.92052046919, 4307.731936654514, 459.3469041377169, 30.524036158970148, 7.713968771837932, 0.5407978968856979, 0.13175338898356]","[63732170.23688429, 7741617.417810687, 826497.9920835453, 54881.072753486675, 13814.410550481643, 948.0373478705695, 236.4229425119926]",203789.3
2026-03-09_2026-03-15,61111.1666612272,"[34583.0, 4194.0, 432.0, 27.0, 8.0, 1.0, 0.0]","[34513.77274757539, 4198.847126348154, 452.665047843705, 29.538203873121887, 7.500378810090256, 0.5895838563280134, 0.2014994764023892]","[62244732.23760731, 7565519.384761928, 814573.3387715754, 53114.23810359822, 13479.258991869077, 1059.0927085788012, 321.7078797538198]",204402.9
2026-03-16_2026-03-22,61118.16672777723,"[34244.0, 4121.0, 440.0, 27.0, 10.0, 0.0, 1.0]","[34144.87104914302, 4141.97459622687, 436.69452128019856, 28.801584473910474, 7.335872653685335, 0.4703012030339343, 0.19843310047626092]","[61289954.6557762, 7434652.255302745, 783177.7762922911, 51608.197715802446, 13147.565954838576, 856.7229860331757, 320.8747069872138]",202507.0
2026-03-23_2026-03-29,61125.16668842604,"[35986.0, 4411.0, 514.0, 33.0, 8.0, 0.0, 0.0]","[35630.018123127404, 4354.0554467534275, 467.4051951469042, 30.948612078510205, 7.932873625241792, 0.6474561750769277, 0.1706194727541619]","[64356572.971577875, 7863588.531852673, 844296.0553372824, 55841.78970963816, 14342.837695869519, 1231.4385581966826, 322.79741725886527]",204344.5
