source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
bllac,BLLacertae,2022-08-08_2022-08-14,week,59802.5,2022-08-08,2022-08-14,0.0,1.612e-14,0.0,0.01612,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-08-15_2022-08-21,week,59809.5,2022-08-15,2022-08-21,8.2e-15,7.11e-14,0.0082,0.0711,1e-12,0.03,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-08-22_2022-08-28,week,59816.5,2022-08-22,2022-08-28,5.234e-14,3.516e-14,0.05234,0.03516,1e-12,2.93,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-08-29_2022-09-04,week,59823.5,2022-08-29,2022-09-04,4.035e-14,3.926e-14,0.04035,0.03926,1e-12,1.43,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-09-05_2022-09-11,week,59830.5,2022-09-05,2022-09-11,0.0,3.039e-14,0.0,0.03039,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-09-12_2022-09-18,week,59837.5,2022-09-12,2022-09-18,3.309e-14,4.454e-14,0.03309,0.04454,1e-12,0.6,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-09-19_2022-09-25,week,59844.5,2022-09-19,2022-09-25,2.16e-15,1.2135e-13,0.00216,0.12135,1e-12,0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-09-26_2022-10-02,week,59851.5,2022-09-26,2022-10-02,0.0,1.357e-14,0.0,0.01357,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-10-03_2022-10-09,week,59858.5,2022-10-03,2022-10-09,0.0,1.308e-14,0.0,0.01308,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-10-10_2022-10-16,week,59865.5,2022-10-10,2022-10-16,9.607e-14,4.558e-14,0.09607,0.04558,1e-12,5.83,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-10-17_2022-10-23,week,59872.5,2022-10-17,2022-10-23,1.62e-14,3.61e-14,0.0162,0.0361,1e-12,0.23,2.6,3.0,1,OK,OK,True
