source_id,survey,instrument,panel,band,mjd,flux_mjy,flux_err_mjy,mag,mag_err,quality_rule,source_url,note
mkn421,ATLAS,ATLAS forced photometry,optical,o,60045.414247,0.961,0.03,16.443,0.031,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60045.417865,2.227,0.046,15.531,0.021,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60045.438284,2.471,0.107,15.418,0.043,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60059.352897,0.12,0.017,18.706,0.143,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60060.25889,1.336,0.03,16.086,0.023,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60060.282512,1.508,0.032,15.954,0.021,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60062.055644,2.002,0.039,15.646,0.019,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60062.059278,2.261,0.04,15.514,0.017,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60062.071587,2.38,0.044,15.459,0.019,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60062.077927,2.224,0.04,15.532,0.018,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60066.324732,0.705,0.031,16.78,0.044,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60067.353592,1.375,0.03,16.054,0.022,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60067.356774,1.71,0.031,15.818,0.018,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60067.365649,0.466,0.03,17.229,0.064,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60069.342319,0.275,0.034,17.803,0.125,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60071.355557,0.894,0.025,16.522,0.028,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60071.359237,0.643,0.025,16.879,0.04,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60071.374748,0.455,0.05,17.255,0.11,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60086.31242,0.302,0.002,17.701,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60101.312311,3.694,0.496,14.981,0.134,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60224.621016,1.665,0.032,15.847,0.019,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60224.625479,1.926,0.031,15.688,0.016,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60224.630758,1.615,0.029,15.879,0.018,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60242.622947,4.444,0.031,14.781,0.007,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60242.632879,3.757,0.028,14.963,0.008,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60242.641759,4.743,0.033,14.71,0.007,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60242.6494,4.275,0.073,14.823,0.017,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60244.621761,5.3,0.079,14.589,0.015,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60244.625856,7.684,0.289,14.186,0.038,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60244.639805,5.573,0.036,14.535,0.007,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60244.650065,8.513,0.248,14.075,0.029,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60246.620495,9.09,0.049,14.004,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60246.622303,9.079,0.042,14.005,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60246.633969,8.876,0.045,14.03,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60246.634422,9.123,0.044,14.0,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60246.639476,9.337,0.048,13.975,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60246.640444,8.531,0.041,14.073,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60246.641347,8.644,0.046,14.058,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60246.642852,9.919,0.048,13.909,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60248.608321,8.396,0.041,14.09,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60248.629491,8.342,0.042,14.097,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60248.636157,8.469,0.041,14.08,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60248.639562,8.779,0.042,14.041,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60252.627395,5.95,0.034,14.464,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60252.630106,6.49,0.036,14.369,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60252.638711,6.999,0.037,14.287,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60252.643818,6.815,0.035,14.316,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60256.620582,5.564,0.03,14.536,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60256.632163,5.576,0.03,14.534,0.005,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60256.637975,5.079,0.03,14.636,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60256.644476,5.477,0.032,14.554,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60272.537871,4.927,0.031,14.669,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60272.541183,4.389,0.034,14.794,0.008,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60272.547586,5.944,0.037,14.465,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60272.558668,4.484,0.032,14.771,0.007,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60273.624659,4.845,0.031,14.687,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60273.626467,1.57,0.02,15.91,0.012,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60273.630758,4.155,0.026,14.854,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60273.650696,4.532,0.029,14.759,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60274.578191,6.01,0.057,14.453,0.009,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60274.58181,6.058,0.055,14.444,0.009,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60274.587369,4.441,0.048,14.781,0.011,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60274.607026,6.848,0.072,14.311,0.011,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60281.560291,5.987,0.036,14.457,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60281.5621,4.028,0.032,14.887,0.008,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60281.568957,4.824,0.03,14.692,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60281.59493,5.534,0.033,14.542,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60282.586962,1.872,0.025,15.719,0.013,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60282.590124,4.475,0.033,14.773,0.007,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60282.596016,5.002,0.03,14.652,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60282.613619,5.288,0.031,14.592,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60282.660193,4.707,0.032,14.718,0.007,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60284.588579,8.122,0.033,14.126,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60284.607512,8.893,0.034,14.027,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60284.611081,8.78,0.033,14.041,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60284.622789,8.936,0.037,14.022,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60285.552505,9.738,0.04,13.929,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60285.558841,9.753,0.037,13.927,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60285.562534,9.757,0.036,13.927,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60285.578688,9.75,0.034,13.928,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60286.600281,10.159,0.038,13.883,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60286.60309,6.338,0.038,14.395,0.006,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60286.608668,10.127,0.04,13.886,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60286.616423,9.871,0.038,13.914,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60288.610661,11.514,0.036,13.747,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60288.613434,11.743,0.036,13.726,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60288.641062,11.813,0.035,13.719,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60288.644833,11.584,0.035,13.74,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60289.657199,12.036,0.035,13.699,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60289.663306,11.629,0.045,13.736,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60292.600923,12.878,0.037,13.625,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60292.603696,12.799,0.036,13.632,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60302.495303,12.567,0.043,13.652,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60302.498496,12.568,0.044,13.652,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60302.501681,13.311,0.046,13.589,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60302.507636,12.665,0.045,13.644,0.004,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60303.507205,14.908,0.047,13.466,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60303.509467,15.278,0.048,13.44,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60303.530635,14.623,0.046,13.487,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60303.533804,15.058,0.047,13.456,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60305.495748,15.777,0.05,13.405,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60305.498009,16.242,0.05,13.373,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60305.501186,15.052,0.05,13.456,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60305.524612,15.969,0.052,13.392,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60306.508722,20.002,0.058,13.147,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
mkn421,ATLAS,ATLAS forced photometry,optical,o,60306.511531,20.258,0.055,13.133,0.003,"uJy > 0, duJy > 0, and uJy/duJy >= 5",https://fallingstar-data.com/forcedphot/apiguide/,ATLAS forced-flux points; negative forced fluxes excluded from the main plot.
