source_id,survey,asas_sn_id,mjd,jd,phot_filter,mag,mag_err,flux,flux_err,limit,fwhm,image_id,camera,quality
mkn421,ASAS-SN Sky Patrol,128849645138,59892.574199299794,2459893.0741993,g,12.863574311538194,0.005621394742162014,25.97745040131599,0.13434714285267363,16.832069524517582,1.52,bC391794,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,59892.57672839984,2459893.0767284,g,12.898225637676246,0.01089708648361256,25.161469055012216,0.25225176799943255,16.148055064361024,1.55,bC391796,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,59907.52100870013,2459908.0210087,g,12.74922368400471,0.004471445975290957,28.86268803695733,0.1187333142382168,16.966209135035246,1.41,bC394425,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,59914.49121710006,2459914.9912171,g,12.82475641019547,0.004244857454108154,26.92301448358502,0.10514161002029107,17.098204053866503,1.41,bC396053,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,59920.61419840017,2459921.1141984,g,12.990926813156875,0.009287443385422681,23.102316196218837,0.19739653744495464,16.41429178546298,1.52,bC397151,bC,B
mkn421,ASAS-SN Sky Patrol,128849645138,59921.451688900124,2459921.9516889,g,12.976293945662128,0.00613810447756156,23.41578224089258,0.13223023639295486,16.849313675588874,1.39,bs488389,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,59959.43201179989,2459959.9320118,g,12.723961531302525,0.004582263858393237,29.54211853619258,0.12454019950326305,16.91436671871631,2.44,bC398832,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,59961.294736600015,2459961.7947366,g,12.621333726765325,0.005913613269306776,32.47078276699124,0.17665807968880465,16.534806848311106,1.84,bs493128,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,59967.37256160006,2459967.8725616,g,12.56737202725648,0.004875560885173869,34.125375433811556,0.1530699180044077,16.6904159875435,1.39,bC400978,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,59967.37508849986,2459967.8750885,g,12.538706351018224,0.005112217049388886,35.03835500222837,0.16479378175893766,16.61028856085999,1.40,bC400980,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,59969.38375890022,2459969.8837589,g,12.626935163538597,0.004857433284427053,32.303693685862,0.14435999396607074,16.754023473354888,1.42,bC401776,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,59974.522273499984,2459975.0222735,g,12.61761923126667,0.00613698158019945,32.582061298419895,0.18395906923066568,16.490837602623373,1.80,bs497295,bs,B
mkn421,ASAS-SN Sky Patrol,128849645138,59980.22600999987,2459980.72601,g,12.780545029554064,0.013576798193339235,28.041951710074315,0.3502623257698396,15.791657043698697,2.46,bs498911,bs,B
mkn421,ASAS-SN Sky Patrol,128849645138,60001.537598100025,2460002.0375981,g,12.909158005268486,0.0037744952928586376,24.909387388629284,0.08649873621066367,17.31011620580745,1.63,bC403035,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60021.50187169993,2460022.0018717,g,12.897961220519145,0.004283416535152078,25.16759755500532,0.09917903923578979,17.161590869214667,1.48,bC405901,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60024.212414599955,2460024.7124146,g,12.94075064572266,0.004224889745786569,24.195020288811975,0.09404358966791572,17.219317616689818,1.50,bs511805,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60025.39186349977,2460025.8918635,g,12.992202732949226,0.005994228320686452,23.07518309599189,0.12725248273749828,16.890974950645592,1.62,bs512346,bs,B
mkn421,ASAS-SN Sky Patrol,128849645138,60029.26519910013,2460029.7651991,g,12.929246000175478,0.0037940062822333096,24.452757944698813,0.08535200387930834,17.324606306792752,1.63,bC408100,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60030.37910050014,2460030.8791005,g,12.931099045324071,0.004286244423297334,24.411059584803226,0.09626122657117042,17.19401213343017,1.50,bs514294,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60030.38035239978,2460030.8803524,g,12.962359802316993,0.004507186515816784,23.718232829310296,0.0983502992522887,17.17070139720898,1.49,bs514295,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60031.40360230021,2460031.9036023,g,12.857271056040902,0.01326524994666364,26.128701443765678,0.3188754549986386,15.89358788317564,2.14,bs514705,bs,B
mkn421,ASAS-SN Sky Patrol,128849645138,60033.40137600014,2460033.901376,g,12.975781238675811,0.006227475508567916,23.426842266472757,0.13421887954093936,16.833106588928327,1.62,bs515146,bs,B
mkn421,ASAS-SN Sky Patrol,128849645138,60035.19722570013,2460035.6972257,g,13.158188351702586,0.027706700784569983,19.80390836951984,0.5048048864745812,15.394831735953636,2.08,bs515792,bs,B
mkn421,ASAS-SN Sky Patrol,128849645138,60041.27175620012,2460041.7717562,g,13.028257841611406,0.0044012913039990454,22.321486458208827,0.09038389510157921,17.262412978052712,1.44,bC411926,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60043.36068759998,2460043.8606876,g,13.037515745720107,0.0075058196721658485,22.13196377110762,0.15282904673229414,16.69212585089721,1.50,bs518866,bs,B
mkn421,ASAS-SN Sky Patrol,128849645138,60044.411595500074,2460044.9115955,g,12.990050910854778,0.0038452036988666175,23.12096118230896,0.08179242102280063,17.37085795313395,1.42,bC412931,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60045.28146259999,2460045.7814626,g,12.984884531125747,0.0041524209213538435,23.231242405366405,0.08874862523363918,17.282236525661503,1.44,bs519532,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60046.33416360011,2460046.8341636,g,12.952608207211968,0.004724941702615859,23.932218872093873,0.10403207186609569,17.109722491867544,1.50,bs520005,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60047.29605690017,2460047.7960569,g,12.945178947601615,0.004485978549811235,24.096539043762636,0.09944883269300746,17.158641386832294,1.50,bs520408,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60049.33560759993,2460049.8356076,g,13.05854442906094,0.002325781692831373,21.707433401955548,0.0464478111082545,17.985227480634485,1.45,bC414283,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60051.35242490005,2460051.8524249,g,13.000503575413337,0.003011218584276595,22.899437724224967,0.0634387954490971,17.64675329100473,1.57,bC415206,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60053.22469109995,2460053.7246911,g,13.002668214471907,0.0039595919574583836,22.85382845293762,0.08325248851223455,17.351647551612533,1.44,bs522646,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60055.26908720005,2460055.7690872,g,13.00407880664493,0.004049375599898646,22.824155960693297,0.08502969381667168,17.32871407337004,1.51,bs523492,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60057.398117700126,2460057.8981177,g,12.956094527537305,0.0036014488851255177,23.855495292593297,0.079041199171577,17.408006810148613,1.41,bC416873,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60059.147499300074,2460059.6474993,g,12.959646413364139,0.0043976488651302475,23.777581753549885,0.09620021898091712,17.194700459879467,1.49,bs524683,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60069.243968499824,2460069.7439685,g,13.075282157046537,0.005221050381226082,21.37535745649599,0.10267367274131559,17.1239928678081,2.20,bC419137,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60071.29022110021,2460071.7902211,g,13.017794332447574,0.008375792386567743,22.537644070180082,0.17366897740505294,16.55333499372208,1.50,bs528813,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60072.171343499795,2460072.6713435,g,13.043530130347825,0.004123175546623328,22.009703738481395,0.0834898824634961,17.348555987299086,1.40,bs529108,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60073.2531316001,2460073.7531316,g,13.071422434382827,0.0038621568985983483,21.451480709583745,0.0762210654710548,17.44745307307008,1.49,bs529566,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60077.333341000136,2460077.833341,g,13.04457139779968,0.002560258418118976,21.9886056099724,0.051792791606379576,17.866967311664762,1.41,bC422235,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60078.34979399992,2460078.849794,g,13.09345553532528,0.0017784428244425239,21.02054804856202,0.03439313541538927,18.311461187332668,1.42,bC422645,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60079.33000939991,2460079.8300094,g,13.081580353705117,0.0021627854597215408,21.251721084412928,0.0422858802869919,18.087152171557833,1.44,bC423065,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60080.32661919994,2460080.8266192,g,13.06924746695762,0.002485994283455265,21.49449579386189,0.04916037817575039,17.923602573637538,1.46,bC423492,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60081.33118599979,2460081.831186,g,13.07755539883667,0.003534236980936856,21.3306499829352,0.06935656623734092,17.549921652473707,1.51,bC423841,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60082.323582100216,2460082.8235821,g,13.084341328246524,0.002120987775963722,21.197747642807013,0.04136335053808888,18.11110133523209,1.42,bC424271,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60086.30962010007,2460086.8096201,g,13.05723454815401,0.002655251232883486,21.73363802831494,0.05309160763614853,17.84007592104383,1.44,bC425111,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60088.2760954001,2460088.7760954,g,13.037384970917127,0.0030009292649978703,22.13462968341915,0.06111050134791403,17.687350994773144,1.46,bC425671,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60089.223654800095,2460089.7236548,g,13.132324644712753,0.004497669708531194,20.28132810694638,0.08392121786936343,17.342961167100142,1.46,bs533505,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60094.2151839002,2460094.7151839,g,13.2096282051831,0.00795146779067954,18.887521288081075,0.13816883579451475,16.801615365798945,1.43,bs534850,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60095.211705800146,2460095.7117058,g,13.243101624623952,0.010280210785883476,18.31410075227936,0.17321099080035185,16.556201996561867,1.43,bs535222,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60098.30502129998,2460098.8050213,g,13.191168974704905,0.023078687945081958,19.211384274209482,0.4079036592449326,15.626246608122763,1.63,bC428886,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60100.26832190016,2460100.7683219,g,13.160062100046163,0.0032093836341176704,19.769760536080987,0.05837284624172981,17.737113436718232,2.45,bC429709,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60102.26127520017,2460102.7612752,g,13.172976988353845,0.0030978043102089844,19.53599131689967,0.05567718385724132,17.78844745990495,1.69,bC430552,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60103.261577799916,2460103.7615778,g,13.173714596574493,0.003122737154719724,19.52272380858127,0.05608718819851704,17.780481440927996,1.59,bC430975,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60104.258032899816,2460104.7580329,g,13.175417287813714,0.0031046952491947345,19.492131553060144,0.055675757971107444,17.788475265837583,1.98,bC431396,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60105.254480300006,2460105.7544803,g,13.200715720480325,0.0038594091512687946,19.043201409121007,0.06761586532479111,17.57751908554559,2.36,bC432925,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60106.25482250005,2460106.7548225,g,13.151083563327113,0.002746732341376589,19.933925167840652,0.050372904393161576,17.897148131282275,2.29,bC431804,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60107.171450399794,2460107.6714504,g,13.137833100229576,0.003806983938418402,20.178691876686006,0.0706743594030105,17.529485909677256,1.42,bs538541,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60110.25190819986,2460110.7519082,g,13.155823712182373,0.004134244171109568,19.847086570716172,0.0754884858110111,17.45793882608069,1.60,bC433585,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60113.15015440015,2460113.6501544,g,13.124745379133094,0.004896752628573593,20.423402539820703,0.09200768206558094,17.243080387116112,1.52,bs540591,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60120.14559610002,2460120.6455961,g,13.110449383237018,0.005957068123076789,20.694097723422097,0.11341405789331102,17.015973387591924,1.56,bs541677,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60121.147324999794,2460121.647325,g,13.158871296326227,0.006254612233323655,19.791455326254372,0.11388484831095967,17.01147574225972,1.51,bs541962,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60122.13991229981,2460122.6399123,g,13.183265124772985,0.007983704363222115,19.35174795679119,0.1421387438307198,16.77085942896597,1.72,bs542240,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60123.13722650008,2460123.6372265,g,13.14664801137004,0.005113439870600955,20.015527690897443,0.09416034153969227,17.217970548649227,2.24,bs542556,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60124.13430320006,2460124.6343032,g,13.162501568679195,0.008805054826574921,19.725391037087956,0.1597884975926139,16.643776828125077,1.52,bs542873,bs,B
mkn421,ASAS-SN Sky Patrol,128849645138,60125.134519900195,2460125.6345199,g,13.173007152130117,0.011159711534822486,19.53544857817258,0.20056917316890296,16.3969801510401,2.10,bs543191,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60130.12632990023,2460130.6263299,g,13.052099822712183,0.009670976433058432,21.836665415466722,0.19428732648079594,16.43152943108232,2.42,bs544333,bs,B
mkn421,ASAS-SN Sky Patrol,128849645138,60130.12781370012,2460130.6278137,g,13.058146649030766,0.013084530263926638,21.715387788506504,0.261404796814687,16.109356729736422,2.40,bs544334,bs,B
mkn421,ASAS-SN Sky Patrol,128849645138,60229.63240920007,2460230.1324092,g,12.991411149348295,0.003848208758485167,23.092012779563767,0.0817538549630192,17.371370010873,1.56,bC475423,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60231.63515370013,2460232.1351537,g,13.107861460425925,0.0027022824211584656,20.74348228262388,0.05157036772387087,17.871640041027074,1.42,bC476345,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60235.47396280011,2460235.9739628,g,13.06834009542915,0.004179542937615698,21.512466683492228,0.08271929594186832,17.358623538177973,1.51,bs573539,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60236.64777059993,2460237.1477706,g,13.07915219827165,0.008148452808980957,21.299301912137153,0.15967184797566447,16.644569732282225,1.47,bC478683,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60237.48387889983,2460237.9838789,g,13.023653026064089,0.0039493111520319535,22.416357205057206,0.08144683593803512,17.375455067895405,1.48,bs574519,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60239.635056599975,2460240.1350566,g,13.052111384986079,0.0028953450912665873,21.83643287264368,0.05816608803029473,17.74096597085578,1.55,bC479933,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60243.47389640007,2460243.9738964,g,12.843213456385014,0.005755197836815045,26.469203101739353,0.14014866039868054,16.78616823408657,1.47,bs575598,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60246.587580299936,2460247.0875803,g,12.712858345634338,0.007797649646183557,29.845778438628564,0.2141087697874813,16.326054471086646,1.63,bC483305,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60247.58635219978,2460248.0863522,g,12.814653813179929,0.006982817782173519,27.174697830523954,0.17457548617728083,16.547682460976084,1.45,bC483794,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60249.5814232002,2460250.0814232,g,12.753885463585942,0.005423463612213734,28.739027203763186,0.14339586282682784,16.761299057683836,1.43,bC484785,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60252.57475409983,2460253.0747541,g,12.780468883256518,0.004992912531459727,28.043918454545583,0.12881916533230053,16.877689409261855,1.47,bC486127,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60256.5668000998,2460257.0668001,g,12.823183955423298,0.004402617809561024,26.962034914096655,0.10920725228722343,17.057011911039183,1.50,bC487768,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60260.54958850006,2460261.0495885,g,12.851622354664114,0.004195311833458315,26.264994067659003,0.10137465318434127,17.13781715783027,1.61,bC489701,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60264.56134669995,2460265.0613467,g,12.776012877208123,0.0046200408826685135,28.159250940526878,0.1196891393249115,16.957503751408904,1.54,bC491188,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60267.409428500105,2460267.9094285,g,12.80434594799457,0.005368376261440058,27.43392011735216,0.1354935570749373,16.822844000599307,1.49,bs581290,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60268.58263099985,2460269.082631,g,12.764251279240284,0.009069235678562021,28.465953606848327,0.2375112867094785,16.213429980338116,1.42,bC493046,bC,B
mkn421,ASAS-SN Sky Patrol,128849645138,60270.39517389983,2460270.8951739,g,12.825756043869363,0.005505093034651451,26.898237962234983,0.13623111825427328,16.816949807579316,1.48,bs582501,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60271.4018298001,2460271.9018298,g,12.825693144260287,0.005455697582954152,26.899796294409967,0.13501658133534178,16.82667284316326,1.47,bs582989,bs,G
mkn421,ASAS-SN Sky Patrol,128849645138,60276.52946420014,2460277.0294642,g,12.860029337249294,0.007897502842885389,26.062406484553698,0.18936169495986163,16.459410280766935,1.79,bC495616,bC,B
mkn421,ASAS-SN Sky Patrol,128849645138,60285.48278059997,2460285.9827806,g,12.707622130533478,0.0046695964348750394,29.990064285688383,0.1288381774885138,16.87752917950754,1.65,bC497658,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60304.531853800174,2460305.0318538,g,12.529075950510599,0.005791883365559808,35.35052505743256,0.18836642860043296,16.465131852199526,1.83,bC502579,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60311.432308100164,2460311.9323081,g,12.60201011734762,0.005215358349278575,33.053861421128744,0.1585967135674943,16.651905152321927,2.25,bC504929,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60316.41509460006,2460316.9150946,g,12.765386962985804,0.004546926809539742,28.43619369021516,0.11895350813519984,16.964197474884916,1.57,bC507289,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60358.30433560023,2460358.8043356,g,12.562223096724592,0.00526262763626988,34.28759391974008,0.16600741219576542,16.602321912368353,1.43,bC518443,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60361.43317929981,2460361.9331793,g,12.60968172853861,0.005392612791954991,32.82113212972403,0.16283232441165918,16.623289055389005,1.43,bC520049,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60362.371580699924,2460362.8715807,g,12.626425053658094,0.0055301717955131184,32.3188744497338,0.16443061370907563,16.61268391713072,1.49,bC520463,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60365.438642099965,2460365.9386421,g,12.797045713449055,0.005529161249087404,27.619000857801637,0.14049311653895108,16.783502995187884,1.44,bC521828,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60370.485364099964,2460370.9853641,g,12.804763244211376,0.015900885286982,27.423378080244046,0.40117150991265743,15.64431540380567,1.43,bC523307,bC,B
mkn421,ASAS-SN Sky Patrol,128849645138,60426.247351500206,2460426.7473515,g,13.171593751101602,0.002918713245490403,19.560896198816078,0.05252523508281558,17.85172059939732,1.66,bC540238,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60429.26328990003,2460429.7632899,g,13.14863166530391,0.004070854796998171,19.978992451123258,0.07482505107813774,17.46752305650071,1.46,bC541124,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60436.36119189998,2460436.8611919,g,13.220103030714176,0.005197858756190939,18.706176881722573,0.08945350007555675,17.273647266406673,1.40,bC543894,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60451.28690310009,2460451.7869031,g,13.065103746075177,0.007079585940765209,21.576686449324935,0.14053368555214482,16.78318952155196,1.59,bC546644,bC,G
mkn421,ASAS-SN Sky Patrol,128849645138,60591.645724500064,2460592.1457245,g,13.066082187588936,0.014743886265902003,21.557250774346812,0.2924106413326975,15.987657678176516,1.63,bC590367,bC,
mkn421,ASAS-SN Sky Patrol,128849645138,60602.613218800165,2460603.1132188,g,13.070516354252566,0.006440322616599767,21.469390099445704,0.12720821473229824,16.891352717247045,1.42,bC594334,bC,
mkn421,ASAS-SN Sky Patrol,128849645138,60641.580619100016,2460642.0806191,g,13.181559518830156,0.0031981663409078663,19.382171917072803,0.05702841705176218,17.762412319040255,1.71,bC605767,bC,
