source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,wcda_n0,wcda_n0_err,N0,N0_err,F0,F0_err,F0_order,TS,fit_status
Mkn501,day,2023-04-04_2023-04-04,60038.5,2023-04-04,2023-04-04,6,2.6,3.0,6.0872e-13,1.6105e-13,6.0872e-13,1.6105e-13,0.60872,0.16105,1e-12,21.72,OK
Mkn501,day,2023-04-05_2023-04-05,60039.5,2023-04-05,2023-04-05,6,2.6,3.0,8.2936e-13,1.7409e-13,8.2936e-13,1.7409e-13,0.82936,0.17409,1e-12,41.39,OK
Mkn501,day,2023-04-06_2023-04-06,60040.5,2023-04-06,2023-04-06,6,2.6,3.0,1.5613e-13,1.0475e-13,1.5613e-13,1.0475e-13,0.15613,0.10475,1e-12,3.45,OK
Mkn501,day,2023-04-07_2023-04-07,60041.5,2023-04-07,2023-04-07,6,2.6,3.0,6.3785e-13,1.544e-13,6.3785e-13,1.544e-13,0.63785,0.1544,1e-12,29.58,OK
Mkn501,day,2023-04-08_2023-04-08,60042.5,2023-04-08,2023-04-08,6,2.6,3.0,2.1266e-13,1.5469e-13,2.1266e-13,1.5469e-13,0.21266,0.15469,1e-12,2.16,OK
Mkn501,day,2023-04-09_2023-04-09,60043.5,2023-04-09,2023-04-09,6,2.6,3.0,3.761e-13,1.4008e-13,3.761e-13,1.4008e-13,0.3761,0.14008,1e-12,10.85,OK
Mkn501,day,2023-04-10_2023-04-10,60044.5,2023-04-10,2023-04-10,6,2.6,3.0,5.6096e-13,1.6031e-13,5.6096e-13,1.6031e-13,0.56096,0.16031,1e-12,18.35,OK
Mkn501,day,2023-04-11_2023-04-11,60045.5,2023-04-11,2023-04-11,6,2.6,3.0,6.6918e-13,1.6779e-13,6.6918e-13,1.6779e-13,0.66918,0.16779,1e-12,23.73,OK
Mkn501,day,2023-04-12_2023-04-12,60046.5,2023-04-12,2023-04-12,6,2.6,3.0,5.1472e-13,1.5659e-13,5.1472e-13,1.5659e-13,0.51472,0.15659,1e-12,15.47,OK
Mkn501,day,2023-04-13_2023-04-13,60047.5,2023-04-13,2023-04-13,6,2.6,3.0,2.7079e-13,1.4512e-13,2.7079e-13,1.4512e-13,0.27079,0.14512,1e-12,4.49,OK
Mkn501,day,2023-04-14_2023-04-14,60048.5,2023-04-14,2023-04-14,4,2.6,3.0,3.0414e-13,1.4504e-13,3.0414e-13,1.4504e-13,0.30414,0.14504,1e-12,5.56,OK
Mkn501,day,2023-04-15_2023-04-15,60049.5,2023-04-15,2023-04-15,6,2.6,3.0,3.6728e-13,1.3119e-13,3.6728e-13,1.3119e-13,0.36728,0.13119,1e-12,13.66,OK
Mkn501,day,2023-04-16_2023-04-16,60050.5,2023-04-16,2023-04-16,6,2.6,3.0,1.5966e-13,1.1302e-13,1.5966e-13,1.1302e-13,0.15966,0.11302,1e-12,3.64,OK
Mkn501,day,2023-04-17_2023-04-17,60051.5,2023-04-17,2023-04-17,4,2.6,3.0,4.5188e-13,1.6297e-13,4.5188e-13,1.6297e-13,0.45188,0.16297,1e-12,10.63,OK
Mkn501,day,2023-04-18_2023-04-18,60052.5,2023-04-18,2023-04-18,4,2.6,3.0,1.0835e-13,1.0925e-13,1.0835e-13,1.0925e-13,0.10835,0.10925,1e-12,1.22,OK
Mkn501,day,2023-04-19_2023-04-19,60053.5,2023-04-19,2023-04-19,4,2.6,3.0,2.0833e-13,1.4149e-13,2.0833e-13,1.4149e-13,0.20833,0.14149,1e-12,2.61,OK
Mkn501,day,2023-04-20_2023-04-20,60054.5,2023-04-20,2023-04-20,6,2.6,3.0,4.2325e-13,1.4626e-13,4.2325e-13,1.4626e-13,0.42325,0.14626,1e-12,11.82,OK
Mkn501,day,2023-04-21_2023-04-21,60055.5,2023-04-21,2023-04-21,4,2.6,3.0,2.275e-14,1.0897e-13,2.275e-14,1.0897e-13,0.02275,0.10897,1e-12,0.05,OK
Mkn501,day,2023-04-22_2023-04-22,60056.5,2023-04-22,2023-04-22,6,2.6,3.0,3.7488e-13,1.4487e-13,3.7488e-13,1.4487e-13,0.37488,0.14487,1e-12,12.72,OK
Mkn501,day,2023-04-23_2023-04-23,60057.5,2023-04-23,2023-04-23,6,2.6,3.0,3.3026e-13,1.6878e-13,3.3026e-13,1.6878e-13,0.33026,0.16878,1e-12,4.46,OK
Mkn501,day,2023-04-24_2023-04-24,60058.5,2023-04-24,2023-04-24,4,2.6,3.0,6.9224e-13,1.601e-13,6.9224e-13,1.601e-13,0.69224,0.1601,1e-12,32.42,OK
Mkn501,day,2023-04-25_2023-04-25,60059.5,2023-04-25,2023-04-25,6,2.6,3.0,3.3565e-13,1.4184e-13,3.3565e-13,1.4184e-13,0.33565,0.14184,1e-12,7.61,OK
Mkn501,day,2023-04-26_2023-04-26,60060.5,2023-04-26,2023-04-26,4,2.6,3.0,2.1742e-13,1.4127e-13,2.1742e-13,1.4127e-13,0.21742,0.14127,1e-12,2.81,OK
Mkn501,day,2023-04-27_2023-04-27,60061.5,2023-04-27,2023-04-27,6,2.6,3.0,1.3987e-13,1.2036e-13,1.3987e-13,1.2036e-13,0.13987,0.12036,1e-12,1.74,OK
Mkn501,day,2023-04-28_2023-04-28,60062.5,2023-04-28,2023-04-28,6,2.6,3.0,5.9898e-13,1.6457e-13,5.9898e-13,1.6457e-13,0.59898,0.16457,1e-12,21.29,OK
Mkn501,day,2023-04-29_2023-04-29,60063.5,2023-04-29,2023-04-29,6,2.6,3.0,4.6373e-13,1.5101e-13,4.6373e-13,1.5101e-13,0.46373,0.15101,1e-12,13.04,OK
Mkn501,day,2023-04-30_2023-04-30,60064.5,2023-04-30,2023-04-30,6,2.6,3.0,2.4171e-13,1.4362e-13,2.4171e-13,1.4362e-13,0.24171,0.14362,1e-12,3.64,OK
Mkn501,day,2023-05-01_2023-05-01,60065.5,2023-05-01,2023-05-01,6,2.6,3.0,1.3728e-13,1.4808e-13,1.3728e-13,1.4808e-13,0.13728,0.14808,1e-12,0.96,OK
Mkn501,day,2023-05-02_2023-05-02,60066.5,2023-05-02,2023-05-02,6,2.6,3.0,1.3477e-13,1.1063e-13,1.3477e-13,1.1063e-13,0.13477,0.11063,1e-12,1.99,OK
Mkn501,day,2023-05-03_2023-05-03,60067.5,2023-05-03,2023-05-03,6,2.6,3.0,9.999999999999999e-18,2.0309e-13,9.999999999999999e-18,2.0309e-13,1e-05,0.20309,1e-12,-0.0,OK
Mkn501,day,2023-05-04_2023-05-04,60068.5,2023-05-04,2023-05-04,6,2.6,3.0,2.9971e-13,1.4076e-13,2.9971e-13,1.4076e-13,0.29971,0.14076,1e-12,6.61,OK
Mkn501,day,2023-05-05_2023-05-05,60069.5,2023-05-05,2023-05-05,6,2.6,3.0,1.4878e-13,2.179e-14,1.4878e-13,2.179e-14,0.14878,0.02179,1e-12,1.36,OK
Mkn501,day,2023-05-06_2023-05-06,60070.5,2023-05-06,2023-05-06,6,2.6,3.0,1.8665e-13,1.1162e-13,1.8665e-13,1.1162e-13,0.18665,0.11162,1e-12,5.2,OK
Mkn501,day,2023-05-07_2023-05-07,60071.5,2023-05-07,2023-05-07,6,2.6,3.0,2.7409e-13,1.4712e-13,2.7409e-13,1.4712e-13,0.27409,0.14712,1e-12,4.52,OK
Mkn501,day,2023-05-08_2023-05-08,60072.5,2023-05-08,2023-05-08,6,2.6,3.0,2.162e-13,1.4341e-13,2.162e-13,1.4341e-13,0.2162,0.14341,1e-12,2.74,OK
Mkn501,day,2023-05-09_2023-05-09,60073.5,2023-05-09,2023-05-09,6,2.6,3.0,2.2032e-13,1.3863e-13,2.2032e-13,1.3863e-13,0.22032,0.13863,1e-12,3.21,OK
Mkn501,day,2023-05-10_2023-05-10,60074.5,2023-05-10,2023-05-10,6,2.6,3.0,2.6973e-13,1.3198e-13,2.6973e-13,1.3198e-13,0.26973,0.13198,1e-12,8.78,OK
Mkn501,day,2023-05-11_2023-05-11,60075.5,2023-05-11,2023-05-11,5,2.6,3.0,4.1229e-13,1.5615e-13,4.1229e-13,1.5615e-13,0.41229,0.15615,1e-12,9.3,OK
Mkn501,day,2023-05-12_2023-05-12,60076.5,2023-05-12,2023-05-12,6,2.6,3.0,4.0648e-13,1.5671e-13,4.0648e-13,1.5671e-13,0.40648,0.15671,1e-12,9.57,OK
Mkn501,day,2023-05-13_2023-05-13,60077.5,2023-05-13,2023-05-13,6,2.6,3.0,3.0334e-13,1.4989e-13,3.0334e-13,1.4989e-13,0.30334,0.14989,1e-12,5.02,OK
Mkn501,day,2023-05-14_2023-05-14,60078.5,2023-05-14,2023-05-14,6,2.6,3.0,3.938e-13,1.5282e-13,3.938e-13,1.5282e-13,0.3938,0.15282,1e-12,8.77,OK
Mkn501,day,2023-05-15_2023-05-15,60079.5,2023-05-15,2023-05-15,6,2.6,3.0,6.182e-14,1.2567e-13,6.182e-14,1.2567e-13,0.06182,0.12567,1e-12,0.27,OK
Mkn501,day,2023-05-16_2023-05-16,60080.5,2023-05-16,2023-05-16,6,2.6,3.0,3.2897e-13,1.3165e-13,3.2897e-13,1.3165e-13,0.32897,0.13165,1e-12,9.88,OK
Mkn501,day,2023-05-17_2023-05-17,60081.5,2023-05-17,2023-05-17,6,2.6,3.0,2.8892e-13,1.2976e-13,2.8892e-13,1.2976e-13,0.28892,0.12976,1e-12,8.18,OK
Mkn501,day,2023-05-18_2023-05-18,60082.5,2023-05-18,2023-05-18,6,2.6,3.0,2.7846e-13,1.5866e-13,2.7846e-13,1.5866e-13,0.27846,0.15866,1e-12,3.62,OK
Mkn501,day,2023-05-19_2023-05-19,60083.5,2023-05-19,2023-05-19,6,2.6,3.0,1.1342e-13,1.112e-13,1.1342e-13,1.112e-13,0.11342,0.1112,1e-12,1.35,OK
Mkn501,day,2023-05-20_2023-05-20,60084.5,2023-05-20,2023-05-20,6,2.6,3.0,4.2444e-13,1.365e-13,4.2444e-13,1.365e-13,0.42444,0.1365,1e-12,15.31,OK
Mkn501,day,2023-05-21_2023-05-21,60085.5,2023-05-21,2023-05-21,6,2.6,3.0,3.4165e-13,1.6125e-13,3.4165e-13,1.6125e-13,0.34165,0.16125,1e-12,5.34,OK
Mkn501,day,2023-05-22_2023-05-22,60086.5,2023-05-22,2023-05-22,6,2.6,3.0,3.0806e-13,1.4333e-13,3.0806e-13,1.4333e-13,0.30806,0.14333,1e-12,6.09,OK
Mkn501,day,2023-05-23_2023-05-23,60087.5,2023-05-23,2023-05-23,6,2.6,3.0,4.4123e-13,1.4483e-13,4.4123e-13,1.4483e-13,0.44123,0.14483,1e-12,17.58,OK
Mkn501,day,2023-05-24_2023-05-24,60088.5,2023-05-24,2023-05-24,6,2.6,3.0,1.4548e-13,1.0773e-13,1.4548e-13,1.0773e-13,0.14548,0.10773,1e-12,4.16,OK
Mkn501,day,2023-05-25_2023-05-25,60089.5,2023-05-25,2023-05-25,6,2.6,3.0,2.9671e-13,1.4227e-13,2.9671e-13,1.4227e-13,0.29671,0.14227,1e-12,6.81,OK
Mkn501,day,2023-05-26_2023-05-26,60090.5,2023-05-26,2023-05-26,5,2.6,3.0,3.715e-14,9.679e-14,3.715e-14,9.679e-14,0.03715,0.09679,1e-12,0.16,OK
Mkn501,day,2023-05-27_2023-05-27,60091.5,2023-05-27,2023-05-27,6,2.6,3.0,1.1729e-13,1.1956e-13,1.1729e-13,1.1956e-13,0.11729,0.11956,1e-12,1.35,OK
Mkn501,day,2023-05-28_2023-05-28,60092.5,2023-05-28,2023-05-28,6,2.6,3.0,6.392e-14,1.0074e-13,6.392e-14,1.0074e-13,0.06392,0.10074,1e-12,0.51,OK
Mkn501,day,2023-05-29_2023-05-29,60093.5,2023-05-29,2023-05-29,6,2.6,3.0,3.822e-14,6.197e-14,3.822e-14,6.197e-14,0.03822,0.06197,1e-12,0.57,OK
Mkn501,day,2023-05-30_2023-05-30,60094.5,2023-05-30,2023-05-30,6,2.6,3.0,2.7303e-13,1.2672e-13,2.7303e-13,1.2672e-13,0.27303,0.12672,1e-12,7.69,OK
Mkn501,day,2023-05-31_2023-05-31,60095.5,2023-05-31,2023-05-31,6,2.6,3.0,4.5542e-13,1.5522e-13,4.5542e-13,1.5522e-13,0.45542,0.15522,1e-12,11.58,OK
Mkn501,day,2023-06-01_2023-06-01,60096.5,2023-06-01,2023-06-01,6,2.6,3.0,8.15e-14,9.853e-14,8.15e-14,9.853e-14,0.0815,0.09853,1e-12,1.01,OK
Mkn501,day,2023-06-02_2023-06-02,60097.5,2023-06-02,2023-06-02,6,2.6,3.0,3.105e-13,1.2831e-13,3.105e-13,1.2831e-13,0.3105,0.12831,1e-12,9.83,OK
Mkn501,day,2023-06-03_2023-06-03,60098.5,2023-06-03,2023-06-03,6,2.6,3.0,1.4618e-13,1.1972e-13,1.4618e-13,1.1972e-13,0.14618,0.11972,1e-12,1.93,OK
Mkn501,day,2023-06-04_2023-06-04,60099.5,2023-06-04,2023-06-04,6,2.6,3.0,2.5643e-13,1.8561e-13,2.5643e-13,1.8561e-13,0.25643,0.18561,1e-12,2.43,OK
Mkn501,day,2023-06-05_2023-06-05,60100.5,2023-06-05,2023-06-05,6,2.6,3.0,2.3067e-13,1.1871e-13,2.3067e-13,1.1871e-13,0.23067,0.11871,1e-12,5.9,OK
Mkn501,day,2023-06-06_2023-06-06,60101.5,2023-06-06,2023-06-06,6,2.6,3.0,3.2172e-13,1.6236e-13,3.2172e-13,1.6236e-13,0.32172,0.16236,1e-12,4.47,OK
Mkn501,day,2023-06-07_2023-06-07,60102.5,2023-06-07,2023-06-07,6,2.6,3.0,1.6933e-13,1.4053e-13,1.6933e-13,1.4053e-13,0.16933,0.14053,1e-12,1.73,OK
Mkn501,day,2023-06-08_2023-06-08,60103.5,2023-06-08,2023-06-08,6,2.6,3.0,3.621e-14,1.0016e-13,3.621e-14,1.0016e-13,0.03621,0.10016,1e-12,0.15,OK
Mkn501,day,2023-06-09_2023-06-09,60104.5,2023-06-09,2023-06-09,6,2.6,3.0,3.0909e-13,1.3508e-13,3.0909e-13,1.3508e-13,0.30909,0.13508,1e-12,7.41,OK
Mkn501,day,2023-06-10_2023-06-10,60105.5,2023-06-10,2023-06-10,6,2.6,3.0,0.0,2.5e-14,0.0,2.5e-14,0.0,0.025,1e-12,-0.0,OK
Mkn501,day,2023-06-11_2023-06-11,60106.5,2023-06-11,2023-06-11,6,2.6,3.0,1.3300000000000001e-15,4.3575e-13,1.3300000000000001e-15,4.3575e-13,0.00133,0.43575,1e-12,0.0,OK
Mkn501,day,2023-06-12_2023-06-12,60107.5,2023-06-12,2023-06-12,6,2.6,3.0,2.13e-13,1.205e-13,2.13e-13,1.205e-13,0.213,0.1205,1e-12,4.48,OK
Mkn501,day,2023-06-13_2023-06-13,60108.5,2023-06-13,2023-06-13,6,2.6,3.0,3.5787e-13,1.3105e-13,3.5787e-13,1.3105e-13,0.35787,0.13105,1e-12,12.21,OK
Mkn501,day,2023-06-14_2023-06-14,60109.5,2023-06-14,2023-06-14,6,2.6,3.0,1.8014e-13,1.4077e-13,1.8014e-13,1.4077e-13,0.18014,0.14077,1e-12,1.94,OK
Mkn501,day,2023-06-15_2023-06-15,60110.5,2023-06-15,2023-06-15,6,2.6,3.0,2.0303e-13,1.1812e-13,2.0303e-13,1.1812e-13,0.20303,0.11812,1e-12,4.1,OK
Mkn501,day,2023-06-16_2023-06-16,60111.5,2023-06-16,2023-06-16,6,2.6,3.0,1.7559e-13,1.3253e-13,1.7559e-13,1.3253e-13,0.17559,0.13253,1e-12,2.19,OK
Mkn501,day,2023-06-17_2023-06-17,60112.5,2023-06-17,2023-06-17,6,2.6,3.0,2.6044e-13,1.2895e-13,2.6044e-13,1.2895e-13,0.26044,0.12895,1e-12,7.55,OK
Mkn501,day,2023-06-18_2023-06-18,60113.5,2023-06-18,2023-06-18,6,2.6,3.0,3.858e-14,9.076e-14,3.858e-14,9.076e-14,0.03858,0.09076,1e-12,0.21,OK
Mkn501,day,2023-06-19_2023-06-19,60114.5,2023-06-19,2023-06-19,6,2.6,3.0,1.7344e-13,1.2758e-13,1.7344e-13,1.2758e-13,0.17344,0.12758,1e-12,2.36,OK
Mkn501,day,2023-06-20_2023-06-20,60115.5,2023-06-20,2023-06-20,6,2.6,3.0,2.326e-13,1.1306e-13,2.326e-13,1.1306e-13,0.2326,0.11306,1e-12,9.51,OK
Mkn501,day,2023-06-21_2023-06-21,60116.5,2023-06-21,2023-06-21,6,2.6,3.0,1.9958e-13,1.3012e-13,1.9958e-13,1.3012e-13,0.19958,0.13012,1e-12,3.08,OK
Mkn501,day,2023-06-22_2023-06-22,60117.5,2023-06-22,2023-06-22,6,2.6,3.0,1.7411e-13,9.422e-14,1.7411e-13,9.422e-14,0.17411,0.09422,1e-12,7.44,OK
Mkn501,day,2023-06-23_2023-06-23,60118.5,2023-06-23,2023-06-23,6,2.6,3.0,1.717e-14,2.7848e-13,1.717e-14,2.7848e-13,0.01717,0.27848,1e-12,0.01,OK
Mkn501,day,2023-06-24_2023-06-24,60119.5,2023-06-24,2023-06-24,6,2.6,3.0,2.84e-13,1.0931e-13,2.84e-13,1.0931e-13,0.284,0.10931,1e-12,12.69,OK
Mkn501,day,2023-06-25_2023-06-25,60120.5,2023-06-25,2023-06-25,6,2.6,3.0,0.0,1.0653e-13,0.0,1.0653e-13,0.0,0.10653,1e-12,-0.0,OK
Mkn501,day,2023-06-26_2023-06-26,60121.5,2023-06-26,2023-06-26,6,2.6,3.0,1.559e-13,1.1324e-13,1.559e-13,1.1324e-13,0.1559,0.11324,1e-12,2.97,OK
Mkn501,day,2023-06-27_2023-06-27,60122.5,2023-06-27,2023-06-27,6,2.6,3.0,2.0341e-13,1.3245e-13,2.0341e-13,1.3245e-13,0.20341,0.13245,1e-12,2.85,OK
Mkn501,day,2023-06-28_2023-06-28,60123.5,2023-06-28,2023-06-28,6,2.6,3.0,1.2198e-13,1.1035e-13,1.2198e-13,1.1035e-13,0.12198,0.11035,1e-12,1.67,OK
Mkn501,day,2023-06-29_2023-06-29,60124.5,2023-06-29,2023-06-29,6,2.6,3.0,3.342e-14,1.3629e-13,3.342e-14,1.3629e-13,0.03342,0.13629,1e-12,0.06,OK
Mkn501,day,2023-06-30_2023-06-30,60125.5,2023-06-30,2023-06-30,6,2.6,3.0,1.878e-13,1.3528e-13,1.878e-13,1.3528e-13,0.1878,0.13528,1e-12,2.3,OK
Mkn501,day,2023-07-01_2023-07-01,60126.5,2023-07-01,2023-07-01,6,2.6,3.0,1.862e-14,1.278e-13,1.862e-14,1.278e-13,0.01862,0.1278,1e-12,0.04,OK
Mkn501,day,2023-07-02_2023-07-02,60127.5,2023-07-02,2023-07-02,6,2.6,3.0,8.192e-14,1.291e-13,8.192e-14,1.291e-13,0.08192,0.1291,1e-12,0.44,OK
Mkn501,day,2023-07-03_2023-07-03,60128.5,2023-07-03,2023-07-03,6,2.6,3.0,1.7227e-13,1.0289e-13,1.7227e-13,1.0289e-13,0.17227,0.10289,1e-12,6.12,OK
Mkn501,day,2023-07-04_2023-07-04,60129.5,2023-07-04,2023-07-04,6,2.6,3.0,2.6313e-13,1.2042e-13,2.6313e-13,1.2042e-13,0.26313,0.12042,1e-12,6.85,OK
Mkn501,day,2023-07-05_2023-07-05,60130.5,2023-07-05,2023-07-05,6,2.6,3.0,2.9833e-13,1.3723e-13,2.9833e-13,1.3723e-13,0.29833,0.13723,1e-12,6.64,OK
Mkn501,day,2023-07-06_2023-07-06,60131.5,2023-07-06,2023-07-06,6,2.6,3.0,2.372e-14,1.4283e-13,2.372e-14,1.4283e-13,0.02372,0.14283,1e-12,0.04,OK
Mkn501,day,2023-07-07_2023-07-07,60132.5,2023-07-07,2023-07-07,6,2.6,3.0,6.949e-14,1.0971e-13,6.949e-14,1.0971e-13,0.06949,0.10971,1e-12,0.46,OK
Mkn501,day,2023-07-08_2023-07-08,60133.5,2023-07-08,2023-07-08,6,2.6,3.0,0.0,6.441e-14,0.0,6.441e-14,0.0,0.06441,1e-12,-0.0,OK
Mkn501,day,2023-07-09_2023-07-09,60134.5,2023-07-09,2023-07-09,6,2.6,3.0,2.5374e-13,1.2423e-13,2.5374e-13,1.2423e-13,0.25374,0.12423,1e-12,5.84,OK
Mkn501,day,2023-07-10_2023-07-10,60135.5,2023-07-10,2023-07-10,6,2.6,3.0,4.645e-13,1.4244e-13,4.645e-13,1.4244e-13,0.4645,0.14244,1e-12,17.0,OK
Mkn501,day,2023-07-11_2023-07-11,60136.5,2023-07-11,2023-07-11,6,2.6,3.0,3.7263e-13,1.4906e-13,3.7263e-13,1.4906e-13,0.37263,0.14906,1e-12,9.67,OK
Mkn501,day,2023-07-12_2023-07-12,60137.5,2023-07-12,2023-07-12,6,2.6,3.0,6.0031e-13,1.6869e-13,6.0031e-13,1.6869e-13,0.60031,0.16869,1e-12,19.94,OK
Mkn501,day,2023-07-13_2023-07-13,60138.5,2023-07-13,2023-07-13,6,2.6,3.0,3.9151e-13,1.577e-13,3.9151e-13,1.577e-13,0.39151,0.1577,1e-12,7.76,OK
Mkn501,day,2023-07-14_2023-07-14,60139.5,2023-07-14,2023-07-14,6,2.6,3.0,7.8331e-13,1.6421e-13,7.8331e-13,1.6421e-13,0.78331,0.16421,1e-12,49.86,OK
Mkn501,day,2023-07-15_2023-07-15,60140.5,2023-07-15,2023-07-15,6,2.6,3.0,7.4582e-13,1.5882e-13,7.4582e-13,1.5882e-13,0.74582,0.15882,1e-12,39.04,OK
Mkn501,day,2023-07-16_2023-07-16,60141.5,2023-07-16,2023-07-16,6,2.6,3.0,7.3954e-13,1.6797e-13,7.3954e-13,1.6797e-13,0.73954,0.16797,1e-12,32.58,OK
Mkn501,day,2023-07-17_2023-07-17,60142.5,2023-07-17,2023-07-17,6,2.6,3.0,3.7234e-13,1.4065e-13,3.7234e-13,1.4065e-13,0.37234,0.14065,1e-12,10.06,OK
Mkn501,day,2023-07-18_2023-07-18,60143.5,2023-07-18,2023-07-18,6,2.6,3.0,7.153e-14,1.246e-13,7.153e-14,1.246e-13,0.07153,0.1246,1e-12,0.35,OK
Mkn501,day,2023-07-19_2023-07-19,60144.5,2023-07-19,2023-07-19,6,2.6,3.0,4.6601e-13,1.3959e-13,4.6601e-13,1.3959e-13,0.46601,0.13959,1e-12,19.51,OK
Mkn501,day,2023-07-20_2023-07-20,60145.5,2023-07-20,2023-07-20,6,2.6,3.0,4.6186e-13,1.5011e-13,4.6186e-13,1.5011e-13,0.46186,0.15011,1e-12,12.72,OK
Mkn501,day,2023-07-21_2023-07-21,60146.5,2023-07-21,2023-07-21,6,2.6,3.0,3.2473e-13,1.3412e-13,3.2473e-13,1.3412e-13,0.32473,0.13412,1e-12,8.34,OK
Mkn501,day,2023-07-22_2023-07-22,60147.5,2023-07-22,2023-07-22,6,2.6,3.0,4.4144e-13,1.3763e-13,4.4144e-13,1.3763e-13,0.44144,0.13763,1e-12,16.94,OK
Mkn501,day,2023-07-23_2023-07-23,60148.5,2023-07-23,2023-07-23,6,2.6,3.0,5.0877e-13,1.3977e-13,5.0877e-13,1.3977e-13,0.50877,0.13977,1e-12,22.3,OK
Mkn501,day,2023-07-24_2023-07-24,60149.5,2023-07-24,2023-07-24,2,2.6,3.0,4.1442e-13,6.282e-13,4.1442e-13,6.282e-13,0.41442,0.6282,1e-12,0.48,OK
Mkn501,day,2023-07-25_2023-07-25,60150.5,2023-07-25,2023-07-25,5,2.6,3.0,4.1787e-13,1.612e-13,4.1787e-13,1.612e-13,0.41787,0.1612,1e-12,8.56,OK
Mkn501,day,2023-07-26_2023-07-26,60151.5,2023-07-26,2023-07-26,6,2.6,3.0,1.2061e-13,1.3122e-13,1.2061e-13,1.3122e-13,0.12061,0.13122,1e-12,0.98,OK
Mkn501,day,2023-07-27_2023-07-27,60152.5,2023-07-27,2023-07-27,6,2.6,3.0,4.5011e-13,1.4122e-13,4.5011e-13,1.4122e-13,0.45011,0.14122,1e-12,14.79,OK
Mkn501,day,2023-07-28_2023-07-28,60153.5,2023-07-28,2023-07-28,6,2.6,3.0,1.3868e-13,1.2312e-13,1.3868e-13,1.2312e-13,0.13868,0.12312,1e-12,1.71,OK
Mkn501,day,2023-07-29_2023-07-29,60154.5,2023-07-29,2023-07-29,6,2.6,3.0,6.0838e-13,1.605e-13,6.0838e-13,1.605e-13,0.60838,0.1605,1e-12,20.86,OK
Mkn501,day,2023-07-30_2023-07-30,60155.5,2023-07-30,2023-07-30,6,2.6,3.0,4.4902e-13,1.557e-13,4.4902e-13,1.557e-13,0.44902,0.1557,1e-12,11.19,OK
Mkn501,day,2023-07-31_2023-07-31,60156.5,2023-07-31,2023-07-31,6,2.6,3.0,9.842e-13,1.7103e-13,9.842e-13,1.7103e-13,0.9842,0.17103,1e-12,57.56,OK
Mkn501,day,2023-08-01_2023-08-01,60157.5,2023-08-01,2023-08-01,6,2.6,3.0,8.7851e-13,1.7216e-13,8.7851e-13,1.7216e-13,0.87851,0.17216,1e-12,47.39,OK
Mkn501,day,2023-08-02_2023-08-02,60158.5,2023-08-02,2023-08-02,6,2.6,3.0,2.0376e-13,1.235e-13,2.0376e-13,1.235e-13,0.20376,0.1235,1e-12,3.95,OK
Mkn501,day,2023-08-03_2023-08-03,60159.5,2023-08-03,2023-08-03,6,2.6,3.0,8.7569e-13,1.6253e-13,8.7569e-13,1.6253e-13,0.87569,0.16253,1e-12,48.9,OK
Mkn501,day,2023-08-04_2023-08-04,60160.5,2023-08-04,2023-08-04,6,2.6,3.0,7.3291e-13,1.6464e-13,7.3291e-13,1.6464e-13,0.73291,0.16464,1e-12,29.98,OK
Mkn501,day,2023-08-05_2023-08-05,60161.5,2023-08-05,2023-08-05,6,2.6,3.0,6.5031e-13,1.6208e-13,6.5031e-13,1.6208e-13,0.65031,0.16208,1e-12,23.77,OK
Mkn501,day,2023-08-06_2023-08-06,60162.5,2023-08-06,2023-08-06,6,2.6,3.0,1.5642e-13,1.1683e-13,1.5642e-13,1.1683e-13,0.15642,0.11683,1e-12,3.69,OK
Mkn501,day,2023-08-07_2023-08-07,60163.5,2023-08-07,2023-08-07,6,2.6,3.0,5.2423e-13,1.4913e-13,5.2423e-13,1.4913e-13,0.52423,0.14913,1e-12,18.85,OK
Mkn501,day,2023-08-08_2023-08-08,60164.5,2023-08-08,2023-08-08,6,2.6,3.0,6.8234e-13,1.4884e-13,6.8234e-13,1.4884e-13,0.68234,0.14884,1e-12,38.41,OK
Mkn501,day,2023-08-09_2023-08-09,60165.5,2023-08-09,2023-08-09,6,2.6,3.0,8.5334e-13,1.628e-13,8.5334e-13,1.628e-13,0.85334,0.1628,1e-12,50.66,OK
Mkn501,day,2023-08-10_2023-08-10,60166.5,2023-08-10,2023-08-10,6,2.6,3.0,4.6373e-13,1.4413e-13,4.6373e-13,1.4413e-13,0.46373,0.14413,1e-12,17.27,OK
Mkn501,day,2023-08-11_2023-08-11,60167.5,2023-08-11,2023-08-11,6,2.6,3.0,4.7053e-13,1.3731e-13,4.7053e-13,1.3731e-13,0.47053,0.13731,1e-12,22.21,OK
Mkn501,day,2023-08-12_2023-08-12,60168.5,2023-08-12,2023-08-12,6,2.6,3.0,1.3967e-13,1.1488e-13,1.3967e-13,1.1488e-13,0.13967,0.11488,1e-12,1.94,OK
Mkn501,day,2023-08-13_2023-08-13,60169.5,2023-08-13,2023-08-13,4,2.6,3.0,3.2004e-13,1.2594e-13,3.2004e-13,1.2594e-13,0.32004,0.12594,1e-12,9.86,OK
Mkn501,day,2023-08-14_2023-08-14,60170.5,2023-08-14,2023-08-14,4,2.6,3.0,2.1139e-13,1.004e-13,2.1139e-13,1.004e-13,0.21139,0.1004,1e-12,13.26,OK
